Areal values from HadUK-Grid 1km gridded climate data from land surface network
Source: Met Office National Climate Information Centre
Monthly, seasonal and annual mean air temperature for England SW and S Wales
Areal series, starting in 1884
Last updated 01-Jan-2022 11:00
year    jan    feb    mar    apr    may    jun    jul    aug    sep    oct    nov    dec     win     spr     sum     aut     ann
1906    5.7    3.7    5.0    7.0    9.8   13.4   14.7   16.1   13.4   10.8    7.1    4.0    4.92    7.29   14.74   10.45    9.26
1907    3.9    2.8    6.2    7.1   10.0   11.7   14.1   14.1   13.8    9.7    7.1    5.3    3.61    7.79   13.32   10.22    8.86
1908    3.1    5.5    4.4    6.2   11.5   13.7   15.3   14.6   12.6   12.2    8.1    5.5    4.60    7.38   14.57   10.97    9.40
1909    4.0    3.4    3.5    8.4   10.5   11.8   14.2   15.4   12.1   10.5    5.1    4.4    4.32    7.47   13.79    9.26    8.65
1910    4.1    5.5    6.0    6.9   10.9   13.8   14.0   14.6   12.6   10.6    4.7    6.4    4.65    7.96   14.13    9.34    9.21
1911    3.8    4.7    5.1    6.9   12.3   14.1   17.3   17.7   14.0   10.1    6.1    6.7    4.99    8.12   16.37   10.06    9.93
1912    4.3    5.5    7.2    8.8   11.4   12.9   15.5   12.4   11.3    8.5    6.7    7.2    5.49    9.15   13.59    8.81    9.32
1913    5.2    4.7    6.1    7.6   10.8   13.1   14.8   15.5   13.8   11.3    8.5    5.4    5.73    8.18   14.44   11.22    9.76
1914    3.4    6.5    6.3    9.5   10.5   14.0   15.1   15.6   13.4   10.3    6.7    5.0    5.08    8.78   14.88   10.11    9.69
1915    4.3    4.2    5.0    7.7   11.2   13.6   13.9   14.9   13.2    9.4    3.5    6.1    4.49    7.98   14.14    8.69    8.94
1916    7.4    3.9    3.5    7.8   10.7   11.2   14.8   16.0   13.2   11.1    6.5    2.4    5.84    7.34   14.04   10.25    9.06
1917    1.3    1.3    3.7    5.5   11.9   13.8   15.3   14.7   13.5    8.1    8.0    2.7    1.70    7.04   14.62    9.87    8.37
1918    4.2    6.6    5.9    7.0   12.0   12.8   15.0   15.3   12.1    9.2    6.4    7.5    4.44    8.32   14.37    9.23    9.52
1919    3.5    2.7    4.0    6.7   12.3   13.3   14.1   15.7   12.7    8.1    3.5    6.2    4.61    7.69   14.36    8.10    8.61
1920    5.4    6.3    6.6    8.1   11.1   13.7   13.6   13.5   12.8   11.0    7.3    4.5    5.97    8.62   13.60   10.37    9.51
1921    7.3    5.0    6.9    8.1   10.9   14.6   17.8   14.9   14.1   12.9    6.6    6.7    5.64    8.64   15.77   11.21   10.52
1922    4.8    5.2    4.9    5.7   11.9   13.3   13.1   13.1   12.3    8.4    6.0    6.0    5.58    7.52   13.15    8.86    8.73
1923    5.5    6.4    6.6    7.6    9.4   12.4   16.5   14.8   12.1    9.9    3.7    4.9    5.94    7.86   14.61    8.59    9.18
1924    5.4    3.4    4.8    6.9   10.7   13.1   14.3   13.7   12.9   10.3    7.0    7.1    4.59    7.47   13.71   10.08    9.15
1925    5.9    5.4    5.0    7.3   10.4   14.6   15.7   15.2   11.6   10.8    4.2    3.9    6.14    7.55   15.18    8.87    9.18
1926    5.2    7.0    6.3    8.6    9.9   12.7   16.4   16.0   14.6    8.5    6.3    4.4    5.29    8.28   15.04    9.80    9.66
1927    5.0    4.4    7.0    7.7   11.4   12.3   15.2   15.0   12.3   10.6    6.5    2.9    4.60    8.72   14.21    9.82    9.24
1928    5.5    6.2    5.9    8.1   11.0   12.7   15.3   14.8   12.6   10.6    8.0    4.2    4.84    8.35   14.28   10.40    9.59
1929    1.9    1.4    6.2    6.8   10.5   12.5   15.2   14.5   15.3    9.7    7.1    6.2    2.57    7.84   14.08   10.70    8.99
1930    5.6    2.5    5.3    8.0   10.4   14.5   14.6   15.0   13.6   10.7    6.8    5.1    4.84    7.91   14.70   10.37    9.39
1931    3.9    4.4    4.3    7.3   10.4   13.6   14.2   14.3   11.7    9.2    7.9    5.7    4.48    7.33   14.05    9.60    8.94
1932    6.4    3.0    4.8    6.5    9.6   13.8   15.0   16.8   13.2    9.0    6.9    5.6    5.08    6.98   15.19    9.72    9.24
1933    2.7    4.0    7.3    8.1   11.4   14.6   16.5   16.7   14.8   10.2    5.8    1.3    4.11    8.96   15.93   10.28    9.48
1934    4.5    3.3    5.1    7.3   10.8   14.7   17.5   14.5   13.8   10.4    6.3    8.2    3.02    7.72   15.57   10.13    9.73
1935    4.8    5.7    6.0    8.0   10.2   13.8   16.5   15.6   13.5    9.7    6.5    3.7    6.26    8.05   15.31    9.88    9.51
1936    4.6    3.4    6.8    6.2   11.2   13.8   14.4   15.4   14.1    9.5    6.2    5.8    3.89    8.08   14.53    9.91    9.29
1937    5.5    6.1    3.8    9.2   11.4   13.5   15.1   16.2   13.1   10.3    5.6    3.6    5.79    8.13   14.93    9.69    9.47
1938    5.9    4.8    8.0    7.5   10.1   13.3   14.0   15.2   13.2   10.6    9.2    4.7    4.79    8.56   14.15   11.00    9.74
1939    4.8    5.6    6.1    8.3   11.0   14.0   14.2   15.8   13.8    8.5    8.9    3.5    5.01    8.48   14.67   10.39    9.55
1940    0.2    4.0    6.0    8.5   11.9   15.6   14.2   15.4   12.8    9.7    7.3    4.3    2.50    8.80   15.08    9.93    9.16
1941    1.3    3.8    5.3    6.3    8.7   14.0   15.8   14.3   14.1   10.5    7.1    6.0    3.12    6.76   14.70   10.57    8.95
1942    2.6    0.8    5.9    9.0   10.3   13.6   14.7   15.4   13.4   10.3    5.3    7.3    3.21    8.41   14.59    9.67    9.11
1943    6.0    6.0    6.7    9.9   11.2   13.3   15.6   15.0   12.5   10.5    6.8    3.9    6.41    9.29   14.67    9.93    9.81
1944    6.4    3.7    5.3    9.5   10.7   13.2   15.4   16.3   12.3    9.2    6.8    4.5    4.68    8.47   14.98    9.42    9.45
1945    1.0    6.7    7.2    9.8   11.4   13.3   15.1   15.3   13.9   11.7    7.4    6.0    3.99    9.43   14.59   11.02    9.92
1946    3.6    6.3    5.2    9.2   10.4   11.9   14.9   13.8   13.3   10.2    8.3    3.6    5.26    8.26   13.54   10.62    9.24
1947    2.7   -1.4    4.3    8.0   11.7   13.9   15.3   18.0   14.3   10.5    7.8    5.5    1.73    7.97   15.79   10.86    9.28
1948    5.7    4.6    8.3    8.4   11.1   13.0   14.8   14.5   13.3   10.2    8.3    6.0    5.26    9.26   14.13   10.62    9.87
1949    5.8    5.7    5.6    9.2   10.4   14.5   16.9   16.1   15.7   12.0    7.0    6.0    5.82    8.41   15.85   11.54   10.43
1950    4.4    5.8    7.4    7.6   11.2   15.0   14.9   14.5   12.7    9.8    6.1    2.0    5.42    8.75   14.80    9.54    9.30
1951    4.4    4.0    4.5    6.7    9.5   13.3   15.6   14.1   13.7    9.9    8.3    6.2    3.43    6.88   14.33   10.61    9.19
1952    3.5    3.7    6.7    8.7   12.3   13.3   15.9   15.3   11.0    9.4    4.8    4.1    4.47    9.22   14.87    8.41    9.08
1953    3.4    4.0    5.5    7.4   11.9   13.6   14.8   15.4   13.4    9.9    8.5    7.6    3.80    8.26   14.62   10.57    9.64
1954    3.4    3.3    6.0    7.3   10.6   12.7   13.4   13.8   12.6   11.7    7.4    6.9    4.81    7.99   13.30   10.56    9.13
1955    3.5    1.7    3.1    8.6    9.4   13.3   16.9   17.6   13.9    9.3    6.8    6.6    4.12    7.04   15.98   10.00    9.29
1956    4.5   -0.3    6.3    6.8   11.0   12.8   15.0   13.3   13.8    9.6    6.4    6.2    3.71    8.04   13.73    9.96    8.83
1957    5.3    5.6    9.1    8.8   10.4   14.6   15.8   15.0   12.7   10.8    6.0    4.8    5.71    9.44   15.14    9.85    9.94
1958    4.1    5.7    4.0    6.9   10.5   12.9   14.9   15.0   14.5   10.7    6.8    5.0    4.82    7.14   14.29   10.66    9.27
1959    3.1    4.6    7.1    8.9   12.0   14.2   16.0   16.2   14.8   12.4    7.5    6.2    4.24    9.33   15.50   11.55   10.29
1960    4.4    4.1    6.6    8.4   12.1   15.0   14.5   14.4   12.8   10.0    7.4    4.0    4.93    9.04   14.62   10.04    9.48
1961    4.1    7.0    7.4    9.7   10.6   13.4   14.7   15.0   14.5   10.5    6.4    3.3    4.97    9.23   14.37   10.47    9.73
1962    4.8    4.4    2.8    7.3    9.5   12.8   14.4   13.8   12.3   10.2    5.6    3.1    4.17    6.53   13.67    9.39    8.44
1963   -2.4   -0.2    5.7    7.9   10.0   14.1   14.3   13.9   12.7   10.8    8.4    2.8    0.15    7.86   14.08   10.63    8.19
1964    3.7    4.3    4.7    7.8   12.0   13.2   15.2   14.8   13.9    8.8    7.7    3.9    3.57    8.16   14.41   10.14    9.18
1965    3.7    2.8    5.3    7.7   10.7   13.1   13.6   14.5   11.5   11.0    5.2    5.4    3.49    7.90   13.75    9.25    8.75
1966    3.4    6.2    6.4    7.5   10.4   14.2   14.5   14.4   13.7   10.1    5.4    6.2    4.95    8.14   14.34    9.75    9.38
1967    4.6    5.3    6.6    7.8    9.8   13.5   15.4   14.8   13.2   10.4    5.7    4.9    5.35    8.07   14.58    9.76    9.35
1968    4.9    2.1    5.9    7.0    9.4   13.9   14.5   15.2   13.4   12.3    6.9    3.9    4.02    7.43   14.55   10.89    9.15
1969    5.8    1.5    4.2    7.5   10.4   13.3   15.5   15.2   13.4   12.5    5.8    3.7    3.81    7.36   14.71   10.61    9.13
1970    4.6    3.5    4.0    6.4   11.6   15.2   14.3   15.1   13.9   10.4    8.3    4.2    3.93    7.34   14.88   10.85    9.32
1971    4.9    4.5    4.9    7.4   10.9   12.1   16.4   15.2   14.4   11.5    6.3    6.4    4.54    7.75   14.60   10.71    9.61
1972    4.1    4.6    6.6    7.9    9.5   10.6   14.8   14.4   11.5   10.3    6.4    6.3    5.06    7.99   13.31    9.41    8.94
1973    4.7    4.5    5.8    6.9   10.7   13.8   14.8   16.1   13.9    9.4    7.1    5.4    5.16    7.81   14.93   10.13    9.45
1974    6.2    5.4    5.5    8.0   10.0   13.1   14.2   14.2   11.4    7.8    7.0    7.7    5.65    7.81   13.85    8.70    9.22
1975    6.7    5.1    4.9    7.8   10.0   14.3   16.5   17.1   12.7   10.0    6.8    5.0    6.54    7.56   15.98    9.81    9.76
1976    5.6    4.2    4.8    7.5   10.9   15.7   17.1   17.1   12.7   10.0    6.5    2.6    4.95    7.73   16.65    9.72    9.58
1977    3.2    5.7    6.9    6.8   10.2   11.8   15.5   14.8   12.5   11.6    6.3    6.3    3.77    8.00   14.05   10.16    9.34
1978    3.9    2.8    6.3    6.1   11.1   12.9   14.0   14.3   13.4   11.7    8.5    5.0    4.42    7.86   13.74   11.20    9.21
1979    0.8    1.6    4.5    7.3    8.7   12.9   15.3   14.0   12.7   11.1    7.1    6.0    2.51    6.84   14.06   10.32    8.54
1980    2.4    6.2    4.8    8.3   10.7   12.9   13.8   15.0   14.1    8.9    6.2    5.7    4.86    7.93   13.92    9.71    9.09
1981    5.0    3.2    7.8    7.7   10.3   12.6   14.9   15.8   13.9    8.3    7.7    2.2    4.69    8.62   14.48    9.95    9.16
1982    3.8    5.2    5.9    8.2   10.8   14.6   15.8   14.9   13.9   10.0    8.0    4.8    3.66    8.29   15.10   10.62    9.67
1983    6.5    2.1    6.3    6.3    9.6   13.7   18.8   16.9   13.4   10.2    7.6    6.2    4.54    7.41   16.50   10.37    9.85
1984    4.3    4.0    4.6    8.1    9.7   14.1   16.0   16.7   13.4   10.8    7.6    5.6    4.84    7.45   15.63   10.59    9.59
1985    1.1    3.1    4.7    8.0   10.5   12.3   15.2   13.9   14.0   10.4    4.6    6.7    3.28    7.74   13.81    9.66    8.74
1986    4.2   -1.0    5.0    5.2   10.1   14.1   14.8   12.9   10.9   10.7    7.7    6.4    3.43    6.79   13.93    9.76    8.48
1987    1.2    3.9    4.5    9.4    9.9   12.2   15.3   15.2   13.4    9.6    6.8    5.7    3.82    7.94   14.29    9.93    8.97
1988    5.8    4.8    6.5    7.8   11.2   14.2   13.8   14.3   12.9   10.5    6.1    7.6    5.43    8.52   14.06    9.83    9.63
1989    6.2    6.0    7.2    6.2   13.0   13.9   17.7   16.0   14.0   11.6    7.1    5.2    6.66    8.84   15.86   10.92   10.38
1990    6.8    7.4    7.9    7.7   12.5   12.9   16.4   17.0   12.9   11.7    6.9    4.4    6.44    9.38   15.46   10.49   10.39
1991    3.6    1.8    7.4    7.5   10.8   11.7   15.8   16.0   14.5    9.7    6.8    5.2    3.28    8.59   14.53   10.34    9.28
1992    3.7    5.4    7.1    8.1   12.8   14.8   15.8   14.6   12.8    7.8    7.8    4.3    4.74    9.34   15.05    9.45    9.58
1993    6.3    5.0    6.3    9.2   10.8   14.2   14.6   14.1   12.1    8.0    5.3    5.9    5.19    8.77   14.30    8.46    9.34
1994    5.5    4.0    7.4    7.5   10.3   13.3   16.3   15.2   12.4   10.3   10.2    7.0    5.18    8.40   14.98   10.98   10.00
1995    5.4    6.7    5.5    8.4   10.9   13.9   17.4   18.7   13.2   12.9    7.8    3.1    6.36    8.28   16.69   11.29   10.35
1996    4.9    2.9    4.9    8.0    8.7   13.5   15.6   15.4   13.2   11.4    6.3    3.0    3.66    7.16   14.85   10.30    9.00
1997    2.4    6.4    7.8    8.8   11.2   13.4   15.6   17.7   13.8   10.8    8.8    6.2    3.88    9.28   15.60   11.13   10.27
1998    5.3    6.9    7.8    7.4   12.8   13.6   14.7   15.2   14.3   10.6    6.8    5.9    6.10    9.35   14.53   10.55   10.13
1999    5.9    5.5    7.0    9.0   12.4   13.1   16.7   15.9   14.7   10.6    7.7    5.5    5.78    9.45   15.25   10.98   10.35
2000    4.8    6.3    7.1    7.4   11.6   14.1   15.2   15.9   14.3   10.1    7.0    6.1    5.50    8.68   15.08   10.45    9.99
2001    4.1    4.9    5.6    7.5   11.9   13.7   15.8   16.0   13.4   13.0    7.6    4.1    5.02    8.32   15.16   11.33    9.81
2002    6.2    6.9    7.5    8.7   11.1   13.1   14.9   15.8   13.8   10.4    9.2    6.0    5.69    9.09   14.64   11.14   10.32
2003    4.5    4.4    7.7    9.5   11.0   14.8   16.4   17.6   13.9    9.1    8.3    5.6    5.02    9.42   16.25   10.44   10.28
2004    5.6    5.1    6.3    8.9   11.7   14.8   15.0   16.5   14.5   10.3    8.1    6.1    5.44    8.93   15.47   10.97   10.25
2005    6.3    4.2    7.0    8.7   10.8   14.9   16.3   15.5   14.7   12.7    6.5    5.0    5.59    8.82   15.59   11.30   10.25
2006    4.4    3.5    5.2    8.5   11.5   15.2   18.4   15.9   16.0   12.7    8.2    6.7    4.34    8.41   16.51   12.28   10.56
2007    7.0    6.4    7.1   11.2   11.8   14.7   14.6   15.1   13.7   11.0    7.8    5.7    6.74   10.00   14.80   10.83   10.52
2008    6.7    5.8    6.3    7.8   13.2   13.5   15.4   15.4   13.0    9.9    7.5    4.0    6.06    9.10   14.81   10.12    9.89
2009    3.4    4.3    6.7    9.1   11.4   14.6   15.4   15.6   13.6   11.6    8.8    3.7    3.89    9.06   15.23   11.36    9.88
2010    1.7    3.5    5.6    8.5   10.7   14.7   16.2   15.0   13.5   10.4    5.6    0.3    2.93    8.25   15.31    9.85    8.83
2011    3.8    6.7    6.8   11.4   11.6   13.3   14.8   14.7   14.6   12.3    9.9    6.6    3.49    9.91   14.29   12.28   10.56
2012    6.1    4.4    8.3    7.1   11.5   13.3   14.7   16.1   12.7    9.9    6.8    5.7    5.76    8.99   14.73    9.82    9.76
2013    4.5    3.6    3.3    6.9    9.7   13.4   17.8   16.2   13.9   12.5    6.8    6.6    4.64    6.64   15.82   11.07    9.64
2014    5.9    6.0    7.3    9.6   11.8   14.9   17.0   14.7   15.0   12.4    8.5    5.7    6.19    9.56   15.54   11.95   10.76
2015    5.3    4.0    6.2    9.2   10.6   13.7   15.2   14.9   12.5   10.8    9.8   10.0    5.03    8.69   14.60   11.06   10.24
2016    6.1    5.2    5.8    7.5   12.2   14.8   16.0   16.2   15.2   10.5    6.4    6.6    7.14    8.51   15.67   10.70   10.22
2017    4.9    6.2    8.2    8.7   12.6   15.2   16.1   15.1   13.3   12.2    7.3    5.7    5.92    9.88   15.48   10.93   10.50
2018    5.7    3.3    4.8    9.4   12.4   16.1   18.1   16.0   13.5   10.3    8.2    7.6    4.96    8.87   16.75   10.65   10.49
2019    4.6    6.9    7.8    9.2   10.9   13.9   16.9   16.4   14.2   10.4    6.8    6.3    6.35    9.30   15.75   10.48   10.38
2020    6.3    6.6    6.6   10.6   12.3   14.5   15.1   16.8   13.9   10.4    8.6    5.7    6.40    9.81   15.47   10.96   10.62
2021    3.9    5.3    7.0    6.8    9.8   14.7   17.1   15.4   15.3   12.1    7.7    7.4    4.97    7.91   15.75   11.69   10.25
