Areal values from HadUK-Grid 1km gridded climate data from land surface network
Source: Met Office National Climate Information Centre
Monthly, seasonal and annual mean of daily minimum air temperature for England and Wales
Areal series, starting in 1884
Last updated 01-Jan-2022 10:59
year    jan    feb    mar    apr    may    jun    jul    aug    sep    oct    nov    dec     win     spr     sum     aut     ann
1906    2.0   -0.4    0.9    1.2    5.9    8.4   10.1   11.4    8.3    7.1    4.0   -0.2    1.24    2.69    9.99    6.47    4.93
1907    0.4   -0.9    1.0    2.9    5.8    8.2    9.2    9.8    8.3    5.9    3.1    1.9   -0.23    3.25    9.05    5.78    4.66
1908   -1.0    1.7    0.3    1.7    7.3    8.5   10.6    9.6    8.4    7.7    3.8    1.1    0.84    3.12    9.59    6.67    5.00
1909    0.2   -0.9   -0.2    3.1    4.7    7.3   10.2   10.2    7.7    6.7    1.3    0.6    0.17    2.52    9.28    5.24    4.27
1910    0.3    1.5    1.5    2.7    6.0    9.5    9.8   10.7    8.1    7.3   -0.1    3.4    0.76    3.42   10.01    5.10    5.09
1911    0.7    1.2    1.6    3.1    7.1    8.9   11.4   12.5    8.3    5.5    2.7    3.0    1.79    3.92   10.96    5.52    5.54
1912    0.6    1.8    3.6    3.2    6.9    9.1   11.4    8.8    7.0    3.5    3.1    3.2    1.83    4.54    9.77    4.52    5.19
1913    1.3    1.0    2.1    3.6    6.3    8.7    9.9    9.9    9.6    7.2    4.5    2.1    1.89    4.01    9.52    7.08    5.54
1914    0.3    2.9    2.2    3.9    5.5    8.7   11.0   10.8    7.9    6.3    3.0    1.5    1.75    3.90   10.18    5.77    5.37
1915    1.2    0.5    1.0    2.8    5.3    8.2    9.9   10.5    8.1    5.1   -0.6    2.1    1.07    3.01    9.51    4.23    4.52
1916    4.2    0.4    0.1    3.1    6.2    7.0   10.1   11.2    8.6    6.9    3.2   -1.0    2.26    3.14    9.44    6.25    5.02
1917   -0.6   -2.4   -0.8    0.6    6.7    9.3   10.5   11.4    9.5    3.3    4.6   -0.8   -1.30    2.16   10.42    5.80    4.31
1918    0.4    3.2    1.4    2.5    6.9    7.3   10.2   11.1    8.0    5.5    1.9    3.8    0.84    3.62    9.56    5.14    5.20
1919    0.0   -1.3   -0.0    2.4    7.0    8.5    9.2   10.5    7.9    2.9    0.0    2.1    0.92    3.14    9.40    3.59    4.14
1920    1.5    2.1    2.6    4.5    6.7    9.0   10.0    9.0    8.1    6.3    3.2    1.3    1.87    4.58    9.34    5.88    5.36
1921    4.0    1.2    3.0    2.8    5.7    8.4   11.7   10.8    8.8    8.0    1.6    3.1    2.20    3.83   10.31    6.14    5.79
1922    0.5    0.9    1.2    1.0    6.7    8.3    9.1    9.1    7.8    4.3    2.1    2.9    1.52    3.00    8.83    4.74    4.52
1923    2.1    2.6    2.7    3.3    4.8    7.9   12.4   10.2    7.6    6.0   -0.2    0.5    2.53    3.60   10.19    4.50    5.03
1924    1.6    0.1   -0.6    2.2    6.8    9.1   10.2    9.7    9.5    6.6    3.9    3.9    0.76    2.82    9.67    6.66    5.27
1925    2.2    1.7    1.2    2.8    6.7    8.7   11.3   11.0    7.1    6.4    0.5   -0.1    2.59    3.59   10.34    4.67    4.98
1926    1.3    3.6    2.6    4.4    5.3    8.3   11.9   11.2   10.0    4.1    2.6    1.3    1.54    4.07   10.49    5.54    5.55
1927    1.5    0.6    3.3    3.5    5.7    7.5   11.2   11.1    8.6    6.2    2.8   -0.2    1.14    4.19    9.97    5.88    5.19
1928    1.5    2.1    2.2    3.5    5.6    7.9   10.7   10.5    7.4    6.2    4.3    0.2    1.10    3.77    9.73    5.97    5.19
1929   -1.1   -2.9    0.1    1.7    5.5    7.8   10.3   10.3    9.8    5.5    3.0    2.6   -1.20    2.45    9.49    6.07    4.44
1930    2.2   -0.2    1.2    4.1    5.9    9.5   10.7   10.9    9.6    6.7    2.6    1.4    1.58    3.74   10.37    6.30    5.41
1931    0.2    0.6   -0.4    3.7    6.3    9.6   10.9    9.9    7.5    4.3    4.4    2.3    0.74    3.17   10.14    5.41    4.96
1932    2.8   -0.1    0.3    2.5    5.9    8.3   11.5   12.2    8.7    4.8    3.6    2.8    1.71    2.92   10.70    5.71    5.30
1933   -0.8    0.6    2.3    3.8    6.9    9.4   12.1   11.8    9.7    6.4    2.7   -1.0    0.85    4.35   11.09    6.27    5.34
1934    0.7   -0.2    0.7    3.4    5.8    9.2   11.7   10.1    9.2    6.8    3.1    5.4   -0.16    3.32   10.35    6.40    5.54
1935    1.8    2.5    2.3    3.7    4.6    9.9   11.4   10.7    9.1    5.6    3.3    0.2    3.23    3.53   10.69    6.00    5.44
1936    0.8   -0.8    3.2    1.9    6.1    9.3   11.0   10.8   10.3    5.1    2.2    1.9    0.08    3.74   10.40    5.86    5.17
1937    1.9    2.3   -0.2    4.9    6.9    8.9   11.3   11.2    8.4    6.4    1.9    0.1    2.02    3.86   10.48    5.55    5.35
1938    2.6    1.7    4.0    2.2    5.5    9.2   10.1   11.0    9.0    6.4    5.7    1.3    1.47    3.88   10.13    7.04    5.75
1939    1.4    1.9    2.3    3.7    5.9    8.5   10.7   11.4    9.8    4.4    5.2    0.4    1.50    3.95   10.25    6.44    5.48
1940   -4.6   -0.5    1.7    3.8    6.5    9.8    9.9   10.2    7.5    5.7    3.5    0.8   -1.56    4.01    9.98    5.55    4.54
1941   -2.0   -0.2    0.8    2.3    4.0    9.1   11.5   10.1   10.0    6.3    3.1    2.3   -0.44    2.38   10.26    6.46    4.81
1942   -1.9   -3.0    1.0    3.9    5.5    8.2   10.4   11.6    9.0    6.6    1.7    3.7   -0.79    3.48   10.08    5.79    4.78
1943    1.9    2.2    1.9    5.5    6.1    9.1   10.5   11.1    8.4    6.4    2.8    0.7    2.58    4.46   10.25    5.86    5.56
1944    2.6    0.4    0.6    4.8    5.3    8.5   11.7   11.7    7.8    5.6    2.8    0.7    1.27    3.53   10.67    5.39    5.23
1945   -2.7    3.4    3.1    4.6    6.7    9.4   11.5   10.8   10.1    7.4    4.3    2.1    0.37    4.81   10.58    7.29    5.90
1946   -0.1    2.9    0.8    4.2    5.3    8.1   11.0    9.9    9.8    6.5    5.0   -0.2    1.56    3.45    9.67    7.10    5.27
1947   -0.9   -4.1   -0.0    3.9    7.4   10.1   11.9   12.0    9.8    6.0    3.6    2.3   -1.65    3.75   11.35    6.48    5.23
1948    2.2    1.4    3.0    3.6    5.3    8.9   10.7   10.5    9.5    6.0    3.9    2.5    2.00    3.98   10.03    6.47    5.64
1949    2.0    1.4    1.0    5.1    5.4    8.8   11.4   11.3   11.4    7.7    3.3    2.7    1.99    3.79   10.50    7.47    5.97
1950    1.4    1.8    3.0    3.1    6.3   10.4   11.1   10.8    9.0    6.0    2.5   -1.4    1.94    4.13   10.77    5.83    5.35
1951    0.9    0.4    0.6    2.1    5.3    8.2   11.0   10.3    9.9    5.5    5.1    2.2   -0.02    2.67    9.87    6.80    5.16
1952   -0.3   -0.3    2.9    4.2    7.7    9.0   11.6   11.3    6.7    5.3    1.1    0.1    0.57    4.97   10.65    4.39    4.98
1953    0.5    0.9    0.4    2.6    7.3    9.3   10.9   11.0    9.3    5.7    5.3    4.4    0.50    3.46   10.40    6.73    5.66
1954    0.0   -0.8    2.0    2.3    6.4    9.1   10.0   10.2    8.3    8.3    3.4    3.6    1.27    3.60    9.76    6.69    5.29
1955   -0.2   -1.9   -1.1    4.2    4.9    8.9   11.3   12.2    9.3    4.8    3.7    2.3    0.56    2.67   10.83    5.91    4.90
1956    0.5   -3.9    1.8    1.6    5.9    8.3   11.3    9.2   10.2    5.5    2.9    3.1   -0.29    3.09    9.62    6.19    4.73
1957    2.1    1.6    5.1    3.9    5.2    8.6   12.0   11.0    8.7    6.8    3.5    1.0    2.26    4.75   10.57    6.33    5.82
1958    0.1    1.3   -0.1    2.6    6.3    8.8   11.1   11.3   10.7    7.2    3.3    1.6    0.78    2.93   10.43    7.07    5.37
1959   -1.6    1.1    3.3    4.8    6.6    9.4   11.3   11.7    8.9    7.7    3.5    2.8    0.36    4.91   10.84    6.72    5.83
1960    1.0    0.5    2.9    4.0    7.4   10.0   10.5   10.2    8.8    6.8    3.7    1.0    1.43    4.77   10.22    6.47    5.58
1961    0.5    3.6    3.1    5.6    5.8    8.8   10.2   10.6   10.3    6.7    2.9   -0.8    1.64    4.83    9.88    6.64    5.61
1962    0.9    1.0   -1.7    3.1    5.5    7.8   10.1   10.0    8.4    6.1    2.2   -1.5    0.36    2.31    9.31    5.56    4.35
1963   -5.0   -4.0    1.9    4.1    5.6    9.7    9.9    9.9    8.4    7.0    4.7   -0.4   -3.45    3.85    9.82    6.71    4.36
1964    0.2    1.2    1.2    4.4    7.8    9.2   11.0   10.3    8.7    4.3    4.0   -0.1    0.34    4.46   10.17    5.67    5.20
1965    0.4    0.2    0.7    3.3    6.7    9.1    9.6    9.9    8.0    6.7    1.3    1.2    0.14    3.54    9.54    5.35    4.77
1966    0.2    2.8    2.4    3.6    5.8   10.2   10.2    9.9    9.3    6.5    2.3    2.0    1.35    3.93   10.08    6.04    5.44
1967    1.4    1.9    3.3    3.5    5.8    8.5   11.4   10.8    9.5    7.3    1.8    1.1    1.75    4.20   10.29    6.19    5.55
1968    1.2   -1.2    2.2    2.9    5.0    9.5   10.3   11.1    9.8    9.3    3.8    0.5    0.40    3.39   10.29    7.65    5.39
1969    2.5   -2.1    0.2    2.5    6.6    8.2   11.3   11.6    9.6    8.7    1.9    0.3    0.38    3.07   10.39    6.73    5.15
1970    0.8   -0.5   -0.2    2.5    7.3   10.1   10.6   10.9    9.9    6.6    4.3    1.3    0.22    3.22   10.56    6.91    5.33
1971    1.6    1.0    1.4    3.3    5.9    8.0   11.2   11.3    8.9    6.9    2.2    3.7    1.30    3.53   10.19    6.02    5.49
1972    1.1    1.4    2.0    4.3    6.0    7.2   10.5   10.0    7.0    6.3    2.8    2.5    2.11    4.09    9.23    5.39    5.11
1973    1.7    0.8    1.4    2.5    6.6    9.3   10.7   11.3    9.6    5.1    2.4    1.5    1.71    3.51   10.47    5.70    5.28
1974    2.6    2.1    1.7    3.0    5.7    8.6   10.5   10.0    7.8    4.2    3.4    4.9    2.06    3.43    9.73    5.15    5.40
1975    3.4    1.1    1.4    3.9    5.0    8.2   11.9   12.5    8.5    5.8    2.4    1.9    3.21    3.43   10.91    5.59    5.55
1976    2.7    1.4    0.9    3.2    6.8   10.6   11.8   10.8    9.0    7.1    2.6   -0.8    2.01    3.63   11.06    6.24    5.52
1977   -0.2    1.9    3.2    2.8    5.3    7.6   10.8   10.5    9.0    7.9    3.1    3.3    0.26    3.80    9.68    6.66    5.47
1978    0.2   -0.6    2.6    2.4    6.1    8.7   10.2   10.5    9.5    7.8    4.9    1.3    1.04    3.70    9.80    7.41    5.33
1979   -3.5   -1.5    1.1    3.4    5.0    9.0   10.9   10.1    8.5    7.2    2.9    2.7   -1.26    3.18   10.01    6.21    4.69
1980   -0.8    2.4    1.2    3.6    5.3    9.2    9.9   11.2   10.4    4.9    3.6    2.1    1.42    3.36   10.12    6.29    5.25
1981    1.4   -0.4    4.5    3.4    6.7    8.9   10.9   11.0    9.7    4.4    4.1   -2.7    1.09    4.88   10.30    6.03    5.19
1982   -0.5    1.6    1.7    3.4    5.7   10.5   11.4   11.2    9.4    6.6    4.9    0.9   -0.60    3.62   11.05    6.94    5.59
1983    3.3   -1.2    2.7    2.2    5.9    9.4   13.0   11.6    9.7    6.5    4.4    2.5    1.07    3.64   11.34    6.84    5.88
1984    0.4    0.4    1.4    2.3    4.8    9.1   10.4   11.8    9.7    7.2    5.0    2.0    1.10    2.82   10.47    7.30    5.39
1985   -2.4   -1.0    0.6    4.1    6.2    7.9   11.3   10.5    9.8    7.1    0.6    3.5   -0.43    3.61    9.90    5.87    4.89
1986    0.4   -3.7    1.0    1.7    6.6    9.3   11.1    9.3    6.1    6.7    4.1    2.6    0.21    3.11    9.89    5.65    4.66
1987   -1.9    0.1    0.5    5.1    5.2    8.5   11.2   11.0    9.2    5.8    3.7    3.0    0.29    3.60   10.23    6.23    5.15
1988    2.3    1.3    2.7    3.7    6.7    9.5   10.8   10.5    9.1    6.9    1.4    4.5    2.24    4.39   10.26    5.82    5.81
1989    2.9    2.2    3.2    2.3    7.2    8.6   12.2   11.1   10.0    7.9    3.1    2.0    3.23    4.26   10.64    7.01    6.08
1990    3.4    4.0    4.2    2.7    6.6    9.1   10.8   12.5    8.3    8.3    3.8    1.5    3.10    4.50   10.82    6.80    6.28
1991    0.3   -1.8    4.0    3.5    6.3    7.8   12.3   11.6    9.3    6.5    3.3    1.4    0.04    4.61   10.61    6.37    5.43
1992    0.7    1.8    3.7    4.3    7.7    9.9   11.8   11.0    9.3    4.0    3.7    0.7    1.30    5.24   10.89    5.66    5.72
1993    2.3    2.1    2.4    5.4    6.6    9.6   10.6    9.5    8.2    4.7    1.6    2.2    1.68    4.78    9.94    4.83    5.46
1994    2.0    0.0    3.9    3.8    6.2    9.3   12.0   11.3    8.8    6.0    7.0    3.0    1.45    4.62   10.87    7.28    6.15
1995    1.2    3.1    1.2    4.1    6.2    8.9   12.7   12.6    9.2    8.9    4.3   -0.3    2.42    3.84   11.40    7.47    6.02
1996    2.2   -0.8    1.2    3.7    4.3    8.4   10.8   11.3    9.0    7.6    2.2    0.2    0.40    3.07   10.16    6.27    5.03
1997   -0.7    3.0    4.0    3.8    6.1    9.7   11.3   13.6    9.5    5.9    5.3    2.9    0.76    4.63   11.57    6.91    6.22
1998    2.1    3.5    4.2    3.9    7.9   10.1   11.1   10.7   10.6    6.9    2.6    2.2    2.80    5.32   10.65    6.69    6.32
1999    2.3    1.9    3.5    5.0    8.3    8.8   12.0   11.5   10.8    6.7    4.5    1.4    2.13    5.58   10.82    7.35    6.43
2000    1.5    2.6    3.4    3.6    7.1   10.1   10.6   11.5   10.5    6.6    3.6    3.0    1.82    4.70   10.76    6.93    6.19
2001    0.4    0.7    1.6    3.5    7.0    9.0   11.9   12.0    9.4    9.9    3.7    0.2    1.35    4.02   10.98    7.69    5.80
2002    2.3    3.4    3.3    4.1    7.4    9.7   11.0   12.2    9.4    6.1    5.5    3.4    1.91    4.96   10.98    6.97    6.50
2003    1.5    0.3    2.5    4.3    7.3   10.6   12.6   12.5    8.6    4.8    4.8    1.6    1.77    4.70   11.92    6.04    5.98
2004    2.1    2.1    2.5    5.1    6.9   10.4   11.0   12.9   10.4    7.0    4.7    2.2    1.96    4.83   11.44    7.37    6.46
2005    2.8    1.2    3.5    4.4    6.4   10.3   12.0   10.8   10.4    9.7    2.4    1.2    2.12    4.75   11.06    7.52    6.30
2006    1.5    0.9    1.3    4.2    7.5   10.3   13.3   11.8   12.1    9.3    4.3    3.5    1.22    4.34   11.80    8.58    6.70
2007    3.8    2.7    2.9    5.6    7.4   10.6   11.1   10.7    9.4    6.9    3.8    1.9    3.34    5.30   10.81    6.72    6.42
2008    3.4    1.0    2.4    3.5    8.2    9.4   11.6   12.5    9.3    5.7    4.2    0.6    2.09    4.72   11.17    6.38    6.00
2009   -0.1    1.2    2.5    4.9    7.1    9.6   11.7   12.1    9.8    7.6    5.5    0.1    0.55    4.84   11.14    7.66    6.03
2010   -1.4   -0.3    1.8    3.5    5.6    9.6   12.5   10.9    9.6    6.5    2.2   -3.7   -0.53    3.67   11.04    6.11    4.78
2011    0.9    3.4    2.2    6.1    7.4    9.0   10.2   11.0   10.7    8.5    6.3    2.8    0.11    5.23   10.07    8.52    6.56
2012    2.3    0.8    3.4    3.0    6.9    9.7   11.1   12.1    8.4    5.9    3.3    1.6    2.00    4.46   10.98    5.89    5.74
2013    1.0    0.2   -0.4    2.8    5.6    9.0   12.4   12.1    9.4    9.1    2.9    2.8    0.97    2.67   11.18    7.19    5.62
2014    2.5    3.1    3.1    5.7    7.9   10.2   12.2   10.6   10.1    8.8    5.3    2.0    2.80    5.55   10.99    8.12    6.82
2015    1.3    0.7    2.4    3.7    6.5    8.8   11.1   11.4    7.9    7.0    6.2    6.7    1.36    4.21   10.43    7.04    6.18
2016    2.3    1.4    1.8    3.0    7.4   10.8   12.1   12.2   11.7    6.9    2.4    2.8    3.52    4.06   11.68    7.00    6.25
2017    0.9    3.2    4.6    4.1    8.2   11.4   12.0   11.2    9.4    8.9    3.3    1.8    2.31    5.62   11.52    7.23    6.60
2018    2.3   -0.4    1.3    5.8    7.4   10.5   12.7   12.0    9.1    6.4    5.0    4.0    1.28    4.81   11.75    6.81    6.37
2019    1.1    2.1    4.1    3.9    6.1    9.9   12.5   12.4    9.7    6.5    3.5    2.8    2.41    4.70   11.61    6.58    6.24
2020    3.5    3.0    2.4    4.8    6.5   10.4   11.2   13.0    9.2    7.1    5.2    2.3    3.09    4.58   11.55    7.19    6.57
2021    0.2    1.7    3.3    0.9    5.5   10.6   12.8   11.7   11.3    8.5    4.1    3.6    1.41    3.25   11.70    8.00    6.23
