Areal values from HadUK-Grid 1km gridded climate data from land surface network
Source: Met Office National Climate Information Centre
Monthly, seasonal and annual mean of daily maximum air temperature for England NW and N Wales
Areal series, starting in 1884
Last updated 01-Jan-2022 10:59
year    jan    feb    mar    apr    may    jun    jul    aug    sep    oct    nov    dec     win     spr     sum     aut     ann
1897    3.0    6.8    8.0    9.5   13.4   17.7   19.3   19.0   14.4   12.7    9.5    7.0    5.05   10.30   18.67   12.22   11.72
1898    8.1    6.4    6.7   11.4   12.8   16.6   18.0   18.8   17.9   13.0    8.8    9.0    7.20   10.27   17.81   13.21   12.32
1899    6.4    7.4    8.3    9.9   12.9   19.3   19.2   21.3   15.5   12.8   10.6    4.2    7.62   10.39   19.90   12.96   12.33
1900    5.8    4.1    5.6   11.3   13.0   17.7   20.1   17.5   16.7   11.9    8.5    8.9    4.71    9.96   18.45   12.36   11.80
1901    5.3    4.0    6.2   12.0   16.1   16.6   21.3   18.3   16.5   12.1    7.6    5.1    6.14   11.42   18.74   12.05   11.80
1902    6.2    3.6    8.7   10.7   11.2   16.8   16.7   16.6   15.7   11.4    8.6    6.2    5.01   10.19   16.71   11.91   11.08
1903    5.6    8.4    8.7    9.2   13.8   16.2   17.3   16.6   15.5   11.8    8.5    5.0    6.71   10.60   16.69   11.95   11.41
1904    6.0    4.7    6.3   10.8   13.3   16.5   19.4   17.5   15.9   12.3    7.8    5.7    5.23   10.14   17.80   12.02   11.38
1905    5.8    6.6    9.0    9.4   13.9   18.4   19.5   17.0   14.5    9.9    7.0    7.2    6.02   10.79   18.29   10.49   11.55
1906    6.9    5.1    7.2   11.2   12.4   17.6   18.3   19.2   17.3   12.7    9.2    5.5    6.43   10.26   18.37   13.09   11.92
1907    5.6    5.0    9.6   10.3   13.0   14.5   17.3   16.2   17.3   12.0    8.6    6.3    5.37   10.96   16.01   12.62   11.34
1908    5.1    6.9    6.4    8.8   15.1   17.4   18.4   17.1   15.5   15.2    9.8    6.0    6.07   10.11   17.61   13.50   11.81
1909    5.7    5.7    5.7   12.0   14.8   15.0   16.6   17.8   14.5   12.4    7.2    5.8    5.79   10.85   16.51   11.39   11.14
1910    5.4    6.7    8.8    9.6   14.5   17.8   17.3   17.2   15.3   12.5    5.7    7.6    5.91   10.98   17.43   11.17   11.56
1911    5.8    6.4    7.2    9.7   16.5   17.8   21.3   21.0   16.6   11.9    7.7    7.8    6.63   11.16   20.07   12.06   12.53
1912    5.3    7.0    8.8   12.6   14.3   16.3   18.6   14.9   13.6   11.6    8.1    8.6    6.69   11.90   16.60   11.08   11.65
1913    5.8    7.1    8.1   10.5   14.0   16.8   17.6   18.5   16.9   13.1   10.2    6.6    7.16   10.86   17.62   13.37   12.12
1914    5.5    8.8    8.0   13.3   13.3   17.7   18.6   19.2   16.7   12.7    8.9    6.2    6.92   11.50   18.50   12.75   12.41
1915    5.5    6.1    7.6   10.7   14.5   18.4   16.8   17.5   16.7   11.8    5.3    6.8    5.93   10.93   17.54   11.28   11.50
1916    9.1    5.4    4.9   11.0   14.2   14.5   17.8   19.1   15.6   12.4    8.7    4.6    7.14   10.04   17.17   12.22   11.47
1917    2.7    3.5    5.6    7.9   16.2   17.7   19.8   17.4   16.2   10.2    9.7    4.8    3.61    9.94   18.30   11.99   11.01
1918    6.1    8.1    8.2   10.1   16.2   16.3   18.3   18.5   13.8   11.4    8.0    8.5    6.29   11.52   17.70   11.04   11.99
1919    4.8    3.9    5.3    9.6   17.3   16.8   17.1   17.8   15.5   10.9    5.2    7.1    5.77   10.74   17.22   10.55   10.98
1920    7.0    8.1    9.0    9.7   14.2   17.4   15.9   16.0   15.6   13.4    9.4    6.1    7.39   11.03   16.44   12.80   11.84
1921    8.6    6.8    9.1   11.6   14.4   18.1   21.5   17.3   17.1   15.8    7.2    8.7    7.19   11.73   18.97   13.37   13.06
1922    5.5    6.5    6.8    8.6   15.4   16.5   15.7   15.7   14.6   11.2    8.5    7.2    6.88   10.27   15.95   11.40   11.02
1923    7.5    6.8    9.2   10.2   11.3   14.5   19.4   17.0   14.6   11.4    5.9    5.8    7.17   10.24   16.99   10.66   11.17
1924    6.3    5.2    7.4    9.7   13.7   16.2   17.4   16.2   15.2   12.3    9.0    8.7    5.74   10.26   16.62   12.18   11.46
1925    7.2    6.5    7.0   10.1   13.9   18.7   20.0   18.0   13.8   12.7    5.8    4.8    7.52   10.35   18.89   10.77   11.59
1926    6.8    8.1    8.3   12.3   13.1   16.8   19.9   18.9   16.6   10.5    7.8    6.3    6.53   11.21   18.52   11.61   12.12
1927    6.4    6.6    9.0   10.0   14.1   14.8   18.5   18.2   14.7   13.1    8.1    3.3    6.42   11.06   17.21   11.96   11.44
1928    7.3    8.0    7.8   11.4   14.3   15.3   17.5   17.9   15.7   12.3    9.6    5.8    6.17   11.18   16.94   12.52   11.93
1929    3.7    2.8   11.1    9.7   15.1   16.3   18.7   17.3   17.8   11.6    8.9    7.4    4.15   11.99   17.41   12.77   11.75
1930    7.2    4.1    7.1   10.3   13.7   18.5   17.1   17.8   15.5   12.3    8.4    6.2    6.30   10.34   17.82   12.07   11.56
1931    5.2    5.6    7.0    9.7   14.2   16.4   17.1   17.0   14.0   11.8    9.4    7.4    5.69   10.28   16.85   11.76   11.27
1932    8.4    5.8    7.5    9.2   12.6   18.1   18.0   19.2   15.5   11.1    8.4    7.5    7.23    9.76   18.42   11.64   11.78
1933    4.8    6.1   10.6   11.6   14.9   19.1   20.5   20.2   18.6   12.3    7.5    3.9    6.11   12.36   19.94   12.79   12.53
1934    7.0    6.6    7.4   10.4   13.8   18.2   21.5   17.8   17.3   12.1    7.9    9.1    5.80   10.51   19.22   12.41   12.46
1935    6.3    7.3    8.9   10.7   14.2   17.8   19.7   19.6   15.8   11.4    8.6    4.6    7.56   11.27   19.01   11.90   12.09
1936    5.0    4.7    8.8    9.1   14.9   17.5   17.3   18.6   16.6   12.2    7.9    7.6    4.78   10.99   17.81   12.24   11.72
1937    7.0    6.7    5.5   11.5   15.2   16.4   18.2   19.9   16.0   12.5    7.8    4.7    7.09   10.74   18.19   12.10   11.81
1938    7.4    6.9   11.2   11.2   13.8   16.1   16.9   18.4   16.0   12.5   10.9    6.3    6.35   12.06   17.16   13.12   12.33
1939    5.5    7.4    7.8   11.4   14.8   17.9   17.5   19.3   16.5   11.0   10.1    5.3    6.37   11.34   18.23   12.50   12.05
1940    1.8    4.4    8.4   11.2   16.1   20.6   17.4   17.9   15.1   11.8    8.6    6.2    3.81   11.87   18.60   11.85   11.63
1941    1.9    5.1    7.7    8.7   12.8   18.4   20.1   17.0   17.6   12.9    8.8    7.7    4.37    9.78   18.49   13.09   11.60
1942    3.6    3.1    7.8   12.8   14.5   17.6   17.8   18.4   15.9   12.4    7.7    8.6    4.84   11.68   17.97   12.03   11.74
1943    6.5    8.2    9.7   12.8   15.1   17.0   19.4   17.7   15.4   13.1    8.5    5.8    7.74   12.50   18.04   12.33   12.45
1944    8.0    5.6    8.1   12.9   14.3   15.9   18.4   19.7   15.0   11.2    8.2    6.1    6.50   11.71   18.04   11.47   11.97
1945    3.0    8.9   10.6   13.2   14.8   17.0   18.8   19.0   16.7   14.2    9.4    7.0    5.91   12.86   18.31   13.45   12.74
1946    5.2    7.3    8.3   12.9   14.5   15.4   18.1   16.6   15.8   11.6    9.8    5.6    6.45   11.86   16.72   12.39   11.77
1947    4.1   -0.2    5.2   10.6   16.5   17.7   18.7   22.7   17.2   13.6    9.1    6.7    3.31   10.76   19.72   13.32   11.90
1948    6.4    6.3   12.0   11.9   15.3   15.8   18.0   16.8   15.5   12.5    9.7    7.5    6.48   13.07   16.87   12.56   12.33
1949    7.4    8.0    8.0   12.3   14.6   19.0   20.1   19.5   18.8   13.9    8.7    7.7    7.58   11.61   19.52   13.83   13.18
1950    6.2    7.2   10.3   10.0   14.7   19.1   18.4   17.7   14.8   11.8    7.6    3.1    7.03   11.69   18.41   11.38   11.76
1951    5.2    5.3    6.0    9.3   12.9   17.2   18.5   16.8   16.4   12.7   10.0    7.6    4.49    9.40   17.53   13.02   11.53
1952    4.6    5.8    8.7   12.6   16.2   16.4   18.7   18.0   13.2   11.0    6.2    5.3    6.01   12.48   17.72   10.12   11.41
1953    5.6    6.4    9.8   10.1   16.0   17.5   17.7   18.4   16.2   12.5   10.2    8.7    5.76   11.99   17.86   12.99   12.47
1954    4.9    4.5    8.0   11.0   14.2   15.6   15.8   16.3   15.0   13.5    9.0    8.1    6.09   11.07   15.91   12.49   11.36
1955    4.6    3.1    6.1   12.2   12.3   16.1   21.6   21.4   16.7   12.1    9.2    7.6    5.32   10.16   19.74   12.66   11.96
1956    5.5    2.9    9.3   10.2   14.8   15.6   17.9   15.4   16.6   12.0    8.3    7.5    5.38   11.43   16.29   12.29   11.35
1957    7.5    7.1   11.4   11.7   14.0   19.0   18.2   17.5   14.2   13.0    8.3    6.9    7.37   12.39   18.21   11.83   12.43
1958    5.7    6.5    6.1   10.4   13.4   16.5   18.1   18.0   17.4   12.6    8.7    6.4    6.33    9.99   17.53   12.92   11.69
1959    4.2    7.1    9.4   11.6   16.9   17.9   19.5   20.0   18.8   15.6    9.1    7.5    5.87   12.67   19.16   14.51   13.18
1960    6.0    5.8    8.4   12.0   16.4   19.6   17.4   17.4   15.5   12.2    8.7    5.7    6.48   12.23   18.11   12.14   12.10
1961    5.5    8.6   10.6   12.1   13.9   16.7   16.8   17.4   17.7   12.9    8.4    4.3    6.52   12.23   17.00   12.98   12.09
1962    6.6    6.4    5.5   10.3   12.8   16.5   17.1   16.1   14.6   13.0    7.6    4.9    5.74    9.55   16.54   11.73   10.96
1963    0.8    1.8    8.3   10.6   13.0   17.7   17.8   16.2   15.5   13.0    9.5    5.0    2.53   10.63   17.23   12.67   10.81
1964    5.8    6.3    6.2   11.1   16.0   15.8   17.6   17.7   16.8   11.6    9.5    5.8    5.69   11.09   17.06   12.64   11.71
1965    5.1    5.2    8.0   10.8   14.1   17.2   16.2   17.3   14.3   13.6    6.3    6.4    5.38   10.98   16.87   11.45   11.25
1966    4.5    6.5    8.6    8.6   14.1   17.6   17.2   17.1   16.3   12.0    7.5    7.2    5.79   10.47   17.33   11.94   11.47
1967    6.2    7.1    8.5   10.2   12.3   17.5   18.6   17.8   15.8   12.2    7.7    6.3    6.81   10.33   17.95   11.90   11.70
1968    6.3    4.0    8.4   11.3   12.5   17.9   17.5   18.3   15.9   13.9    8.0    4.9    5.58   10.73   17.89   12.61   11.60
1969    6.7    2.6    5.1   10.4   13.5   17.4   19.0   18.6   16.3   15.2    7.1    5.4    4.84    9.67   18.32   12.88   11.50
1970    5.6    4.8    6.1    8.7   15.9   20.1   16.7   18.8   16.4   12.8    9.2    6.3    5.29   10.24   18.54   12.81   11.83
1971    6.5    6.7    7.2   10.9   15.0   14.8   20.0   17.6   17.6   14.0    8.6    8.3    6.48   11.03   17.49   13.40   12.30
1972    5.5    5.9    8.9   10.5   13.0   13.9   18.4   17.3   14.8   13.3    8.4    7.8    6.58   10.82   16.57   12.16   11.50
1973    6.1    6.4    9.3    9.5   14.1   17.9   18.1   19.0   16.3   11.7    8.3    7.0    6.81   11.01   18.33   12.13   12.03
1974    7.8    7.2    8.2   12.1   14.0   16.6   16.7   17.5   13.9    9.6    8.2    9.2    7.37   11.43   16.95   10.57   11.79
1975    8.3    7.0    7.0   10.6   13.2   18.4   19.6   21.4   15.4   12.7    8.6    7.4    8.20   10.25   19.82   12.22   12.50
1976    7.1    6.3    6.9   10.6   14.1   19.3   21.3   21.7   15.3   12.1    8.3    3.7    6.95   10.55   20.79   11.91   12.25
1977    4.4    6.1    8.9    9.2   14.1   15.6   18.8   18.1   14.9   13.8    7.9    7.3    4.70   10.74   17.54   12.23   11.64
1978    4.9    4.2    8.5    9.1   15.6   16.1   16.9   16.8   15.7   13.9   10.4    5.4    5.51   11.10   16.61   13.32   11.50
1979    2.7    3.0    6.1    9.7   12.0   16.8   18.0   17.0   15.6   13.4    9.1    7.2    3.68    9.24   17.29   12.70   10.91
1980    4.2    7.3    6.4   12.0   15.5   16.0   17.2   17.8   16.5   10.9    8.2    7.8    6.20   11.33   17.01   11.89   11.67
1981    6.7    5.1    9.3   10.9   14.4   15.3   17.3   18.7   17.0   10.3    9.6    2.7    6.59   11.53   17.08   12.30   11.47
1982    5.1    7.1    8.5   11.8   15.0   17.8   19.3   17.6   16.7   12.3    9.3    6.4    4.90   11.75   18.22   12.75   12.26
1983    8.1    4.0    8.1    9.1   12.7   16.7   22.4   20.5   15.4   12.4    9.4    7.9    6.26    9.97   19.90   12.36   12.28
1984    5.4    5.6    6.5   12.2   14.0   17.0   20.4   20.9   15.2   13.1    9.2    7.3    6.33   10.93   19.45   12.48   12.26
1985    3.3    4.9    7.1   10.4   13.7   15.2   18.1   16.1   16.8   13.1    6.2    7.7    5.20   10.42   16.51   12.02   11.10
1986    5.1    1.3    7.4    8.0   13.4   17.9   17.4   15.5   14.5   12.9    9.9    8.0    4.84    9.63   16.90   12.45   11.01
1987    3.2    6.0    6.3   13.0   13.2   14.6   18.2   17.5   15.7   11.7    8.2    7.3    5.73   10.83   16.76   11.87   11.26
1988    7.0    6.7    8.0   11.0   15.2   18.1   16.3   17.3   14.9   12.5    8.4    9.1    6.98   11.41   17.23   11.92   12.05
1989    8.4    8.0    9.5    9.2   16.2   17.8   21.1   18.6   16.5   13.5    8.7    6.0    8.53   11.62   19.19   12.93   12.84
1990    8.3    8.9   10.4   11.3   16.4   16.0   20.0   20.1   15.1   13.4    8.4    6.4    7.74   12.71   18.71   12.32   12.93
1991    4.9    4.4    9.9   10.7   13.8   14.6   20.0   19.6   17.8   12.0    8.6    7.2    5.28   11.48   18.09   12.78   12.01
1992    6.0    7.9    9.1   11.0   17.1   19.3   18.3   17.1   15.2    9.7    9.4    5.8    7.03   12.39   18.25   11.42   12.17
1993    7.8    7.0    8.8   12.1   14.3   17.7   16.9   16.9   14.8   10.4    6.7    6.8    6.84   11.71   17.16   10.64   11.70
1994    6.8    4.8    8.8   10.5   13.5   16.3   20.3   17.7   14.5   12.6   11.3    8.4    6.15   10.96   18.11   12.83   12.18
1995    6.7    7.9    7.5   11.8   14.7   17.5   21.4   22.9   16.2   15.2    9.9    4.2    7.69   11.34   20.64   13.77   13.03
1996    5.7    4.9    6.4   11.2   12.2   17.3   18.8   19.3   16.5   13.7    8.0    5.1    4.94    9.92   18.50   12.72   11.60
1997    5.1    8.4   10.4   12.1   15.2   16.5   19.7   21.5   16.2   12.7   10.3    7.8    6.10   12.59   19.25   13.07   13.02
1998    7.0    9.6   10.1   10.2   16.3   16.2   17.1   18.1   16.8   12.4    8.4    8.0    8.07   12.20   17.14   12.56   12.53
1999    7.4    7.1    9.1   12.1   15.5   16.5   20.5   18.6   18.1   13.1    9.8    6.8    7.54   12.25   18.55   13.64   12.92
2000    7.0    8.1    9.6   10.7   15.8   17.4   18.2   19.0   17.0   12.4    8.5    7.1    7.26   12.03   18.18   12.62   12.57
2001    5.3    6.6    7.4   10.0   16.4   16.7   19.5   18.9   15.4   15.1   10.2    6.5    6.30   11.27   18.36   13.56   12.36
2002    7.9    8.7   10.2   12.5   14.6   16.5   17.8   19.1   17.1   12.1   10.2    6.6    7.68   12.44   17.79   13.15   12.80
2003    6.4    6.7   11.3   13.8   14.5   18.8   19.8   20.6   17.4   11.8   10.4    7.3    6.55   13.17   19.76   13.16   13.25
2004    7.2    7.4    9.1   12.0   15.5   17.7   17.8   19.9   16.8   12.4    9.6    8.1    7.28   12.20   18.48   12.93   12.81
2005    8.1    6.3    9.7   11.7   14.3   18.3   19.2   19.1   17.5   14.5    9.1    7.2    7.57   11.91   18.87   13.69   12.96
2006    6.2    6.2    7.0   11.2   15.1   19.2   23.3   18.3   19.0   14.8   10.6    8.1    6.54   11.07   20.28   14.81   13.29
2007    8.9    8.0    9.8   15.0   14.9   18.1   17.4   18.1   16.1   13.8   10.1    7.4    8.34   13.21   17.88   13.34   13.15
2008    8.4    9.2    8.4   10.7   17.2   16.8   19.0   18.0   15.8   12.0    8.8    6.1    8.30   12.11   17.92   12.19   12.53
2009    5.7    6.2    9.5   13.4   14.8   18.6   18.5   18.6   16.3   13.9   10.0    5.2    6.00   12.56   18.58   13.40   12.60
2010    3.5    4.8    8.9   12.6   14.3   19.1   18.5   17.7   16.6   12.9    7.3    2.5    4.51   11.93   18.43   12.27   11.59
2011    5.6    8.2    9.8   15.4   14.8   16.9   18.5   17.6   17.1   14.5   11.6    7.9    5.34   13.31   17.66   14.41   13.18
2012    7.4    6.7   11.9   10.0   15.1   15.8   17.5   19.0   15.3   11.7    8.7    6.7    7.35   12.34   17.42   11.89   12.17
2013    5.4    5.6    5.0   10.2   13.4   17.2   22.0   19.3   16.2   14.1    8.6    8.8    5.95    9.54   19.52   12.99   12.21
2014    7.4    7.6   10.4   13.2   15.0   18.5   20.9   17.5   18.2   14.3   10.4    7.5    7.96   12.84   18.94   14.29   13.43
2015    6.5    6.3    8.7   12.7   13.0   17.2   18.0   18.5   16.0   13.6   11.4   11.1    6.77   11.44   17.90   13.67   12.78
2016    7.5    7.0    8.6   10.5   16.1   18.3   18.6   19.0   18.0   13.3    7.9    8.9    8.58   11.76   18.67   13.07   12.85
2017    6.7    7.9   10.8   11.8   16.9   18.0   18.9   18.0   15.7   14.0    9.2    6.9    7.82   13.20   18.31   12.98   12.94
2018    6.7    5.2    6.9   11.9   17.3   20.3   22.3   18.7   15.7   13.0   10.1    8.4    6.33   12.01   20.40   12.93   13.08
2019    6.0   10.2    9.7   13.2   14.4   16.9   20.2   19.2   16.5   12.0    7.9    7.8    8.15   12.45   18.80   12.11   12.85
2020    8.1    8.0    9.5   14.5   16.5   18.2   17.4   19.4   16.5   12.3   10.7    6.7    7.94   13.49   18.34   13.19   13.17
2021    5.1    7.1    9.6   11.0   13.3   18.7   21.0   18.4   18.5   13.8   10.0    7.8    6.25   11.27   19.36   14.08   12.87
