Areal values from HadUK-Grid 1km gridded climate data from land surface network
Source: Met Office National Climate Information Centre
Monthly, seasonal and annual mean air temperature for Wales
Areal series, starting in 1884
Last updated 01-Jan-2022 11:01
year    jan    feb    mar    apr    may    jun    jul    aug    sep    oct    nov    dec     win     spr     sum     aut     ann
1918    3.8    6.2    5.1    6.3   11.3   11.9   14.1   14.8   11.2    8.6    5.5    6.8    4.09    7.57   13.62    8.42    8.82
1919    2.9    1.4    2.8    5.9   12.0   12.6   13.2   14.4   11.8    7.6    2.9    5.4    3.79    6.91   13.41    7.43    7.78
1920    4.7    5.6    6.0    7.3   10.3   13.1   13.0   12.8   12.0   10.1    6.9    3.9    5.23    7.85   12.98    9.65    8.81
1921    6.7    4.4    6.4    7.4    9.9   13.5   17.0   14.1   13.1   12.2    5.1    6.2    4.99    7.91   14.87   10.15    9.70
1922    3.8    4.3    4.1    4.9   11.1   12.3   12.3   12.3   11.4    7.8    5.6    5.5    4.78    6.70   12.30    8.23    7.96
1923    5.2    5.5    5.9    6.9    8.3   11.5   15.7   13.8   11.3    9.1    3.3    4.3    5.39    7.05   13.71    7.93    8.43
1924    4.5    2.9    3.9    6.1   10.2   12.4   13.8   13.0   12.2    9.6    6.5    6.7    3.92    6.71   13.06    9.42    8.49
1925    5.2    4.5    4.4    6.6   10.0   13.7   15.3   14.4   10.8    9.9    3.3    2.9    5.50    7.00   14.48    8.01    8.45
1926    4.6    6.1    5.7    8.3    9.1   12.0   15.8   15.1   13.5    7.6    5.3    3.9    4.51    7.70   14.33    8.77    8.94
1927    4.4    3.8    6.3    7.0   10.3   11.3   14.6   14.4   11.6    9.9    5.8    1.8    4.06    7.86   13.48    9.13    8.48
1928    4.8    5.4    5.1    7.5   10.2   11.9   14.3   14.0   11.7    9.8    7.3    3.6    3.96    7.62   13.40    9.59    8.80
1929    1.5    0.5    5.6    6.1   10.1   11.8   14.4   13.7   14.0    9.0    6.4    5.5    1.92    7.29   13.32    9.79    8.28
1930    4.8    1.7    4.5    7.2    9.6   13.6   13.9   14.2   12.7    9.9    6.1    4.5    4.10    7.10   13.90    9.57    8.60
1931    3.2    3.6    3.6    6.6    9.8   12.9   13.7   13.5   11.0    8.3    7.3    5.3    3.80    6.68   13.40    8.86    8.28
1932    5.8    2.6    4.1    5.8    9.0   13.2   14.5   15.9   12.3    8.3    6.2    5.3    4.64    6.29   14.54    8.90    8.60
1933    2.1    3.4    6.6    7.7   10.7   13.9   16.0   16.0   14.1    9.5    5.1    1.1    3.58    8.34   15.29    9.54    8.86
1934    4.1    3.2    4.3    6.6    9.9   13.8   16.8   13.8   13.2    9.6    5.6    7.5    2.76    6.94   14.79    9.48    9.07
1935    4.2    5.2    5.7    7.2    9.5   13.4   15.5   14.9   12.6    8.9    5.9    2.9    5.65    7.48   14.62    9.14    8.85
1936    3.3    2.5    6.1    5.5   10.4   13.2   13.8   14.7   13.3    9.0    5.6    5.3    2.92    7.38   13.92    9.28    8.59
1937    4.8    5.1    2.9    8.4   10.8   12.6   14.4   15.4   12.4    9.5    5.0    3.0    5.05    7.37   14.18    8.98    8.71
1938    5.4    4.5    7.6    6.8    9.7   12.5   13.3   14.3   12.5   10.0    8.7    4.3    4.25    8.03   13.38   10.39    9.15
1939    3.7    4.9    5.3    7.7   10.3   13.2   13.7   15.2   13.0    7.8    8.1    3.2    4.32    7.78   14.04    9.62    8.86
1940   -0.7    2.8    5.3    7.9   11.1   14.9   13.6   14.5   11.8    9.0    6.6    4.0    1.74    8.09   14.32    9.13    8.40
1941    0.0    3.0    4.6    5.8    8.4   13.5   15.3   13.5   13.9   10.0    6.4    5.7    2.30    6.24   14.11   10.10    8.36
1942    2.0    0.4    5.2    8.5   10.0   13.0   14.0   15.0   12.6    9.7    4.8    6.7    2.75    7.89   14.00    9.05    8.54
1943    4.9    5.6    6.1    9.2   10.4   12.8   14.9   14.4   11.9    9.8    6.3    3.4    5.75    8.58   14.03    9.36    9.17
1944    5.8    3.3    4.7    9.0   10.0   12.2   14.9   15.5   11.5    8.5    6.1    4.1    4.17    7.89   14.24    8.69    8.82
1945    0.6    6.1    6.8    9.2   10.7   12.8   14.6   14.6   13.1   11.0    6.7    5.3    3.51    8.90   14.02   10.29    9.31
1946    2.8    5.5    4.5    8.8    9.7   11.4   14.1   12.9   12.8    9.1    7.7    3.2    4.47    7.64   12.82    9.88    8.55
1947    2.0   -2.3    3.1    7.3   11.4   13.5   14.7   17.2   13.6    9.9    6.9    4.9    1.08    7.25   15.16   10.10    8.57
1948    4.8    4.0    7.8    7.7   10.2   12.1   14.2   13.8   12.7    9.6    7.5    5.2    4.55    8.58   13.38    9.91    9.14
1949    5.2    5.1    4.9    8.6    9.9   13.9   16.2   15.3   14.9   11.2    6.4    5.5    5.17    7.81   15.13   10.84    9.78
1950    4.0    4.9    6.8    6.8   10.5   14.4   14.4   13.9   11.9    9.0    5.2    1.4    4.76    8.03   14.22    8.72    8.61
1951    3.5    3.1    3.4    5.9    8.9   12.7   14.8   13.5   13.1    9.3    7.6    5.4    2.66    6.09   13.68    9.99    8.47
1952    2.7    3.2    6.1    8.2   11.8   12.5   15.1   14.5   10.2    8.5    4.1    3.3    3.77    8.72   14.09    7.59    8.38
1953    3.2    3.6    5.2    6.5   11.4   13.0   14.2   14.8   12.9    9.2    8.1    7.0    3.38    7.71   14.00   10.05    9.12
1954    2.9    2.4    5.3    6.8   10.1   12.1   12.7   13.1   11.9   11.0    6.6    6.3    4.16    7.41   12.68    9.86    8.49
1955    2.6    0.9    2.7    8.1    8.7   12.7   16.4   17.0   13.2    8.8    6.3    5.6    3.31    6.49   15.39    9.42    8.63
1956    3.7   -0.4    5.7    6.3   10.4   12.0   14.4   12.5   13.3    8.9    5.9    5.5    3.05    7.48   12.99    9.40    8.23
1957    4.9    4.6    8.6    8.1    9.7   13.9   15.0   14.4   11.7   10.2    5.8    4.3    5.03    8.83   14.41    9.24    9.30
1958    3.6    4.6    3.3    6.5    9.9   12.5   14.4   14.3   13.9   10.0    6.4    4.4    4.16    6.55   13.73   10.11    8.66
1959    2.2    4.4    6.5    8.2   11.7   13.6   15.3   15.5   13.8   11.8    6.9    5.4    3.60    8.82   14.83   10.84    9.64
1960    3.8    3.2    5.8    7.8   11.7   14.6   13.8   13.7   12.0    9.2    6.5    3.5    4.18    8.43   14.01    9.22    8.80
1961    3.2    6.2    7.1    8.9    9.9   12.6   13.7   14.1   13.9    9.9    5.8    2.2    4.24    8.60   13.44    9.86    8.95
1962    4.0    4.0    2.1    6.6    8.9   12.2   13.7   13.0   11.6    9.6    5.1    2.4    3.38    5.86   12.97    8.79    7.79
1963   -2.6   -1.2    5.2    7.4    9.3   13.6   13.7   13.1   11.9   10.1    7.4    2.3   -0.46    7.29   13.49    9.82    7.57
1964    3.3    3.8    4.0    7.5   11.7   12.4   14.3   14.0   13.0    8.1    7.1    3.3    3.14    7.75   13.57    9.41    8.56
1965    3.1    2.4    4.6    7.1   10.2   12.7   12.9   13.8   10.9   10.3    4.2    4.6    2.93    7.31   13.12    8.48    8.10
1966    2.6    5.1    5.8    6.4    9.9   13.7   13.7   13.5   12.8    9.3    5.0    5.5    4.06    7.38   13.60    9.04    8.62
1967    4.1    4.7    6.0    7.0    9.1   12.8   14.8   14.2   12.5    9.7    5.0    4.3    4.76    7.37   13.95    9.06    8.71
1968    4.3    1.4    5.3    6.7    8.6   13.3   13.9   14.6   12.7   11.7    6.1    3.0    3.40    6.88   13.94   10.21    8.50
1969    4.9    0.5    3.1    6.6    9.8   12.6   14.8   14.7   12.7   12.1    5.0    3.0    2.88    6.52   14.06    9.96    8.39
1970    3.7    2.6    3.2    5.6   11.4   14.8   13.6   14.6   13.3    9.8    7.4    3.9    3.12    6.76   14.32   10.16    8.69
1971    4.3    4.0    4.5    7.0   10.4   11.4   15.6   14.3   13.7   10.8    6.0    6.1    4.06    7.29   13.79   10.19    9.04
1972    3.5    3.8    5.7    7.2    8.9   10.0   14.3   13.6   10.7    9.6    6.0    5.6    4.48    7.29   12.64    8.78    8.27
1973    4.2    4.0    5.3    6.1   10.2   13.3   14.2   15.4   13.1    8.7    6.3    4.8    4.63    7.21   14.28    9.33    8.81
1974    5.4    4.8    4.8    7.5    9.5   12.4   13.5   13.5   10.7    7.2    6.0    7.2    4.99    7.28   13.13    7.96    8.56
1975    6.1    4.2    4.1    7.2    9.1   13.5   15.8   16.4   11.9    9.3    6.0    5.0    5.88    6.82   15.26    9.05    9.09
1976    5.1    3.7    4.0    7.1   10.3   14.7   16.4   16.3   12.0    9.2    5.8    1.9    4.64    7.15   15.83    9.02    8.90
1977    2.3    4.7    6.3    6.2    9.6   11.4   14.9   14.1   11.9   11.0    5.6    5.6    2.91    7.36   13.49    9.52    8.66
1978    3.2    2.1    5.7    5.6   10.6   12.2   13.4   13.6   12.7   11.2    7.9    3.9    3.70    7.34   13.05   10.58    8.55
1979    0.2    0.7    3.7    6.6    8.1   12.4   14.5   13.3   12.1   10.3    6.6    5.3    1.65    6.12   13.42    9.66    7.86
1980    1.9    5.4    4.1    7.7   10.4   12.3   13.4   14.3   13.4    8.2    5.9    5.2    4.17    7.36   13.36    9.14    8.51
1981    4.4    2.6    7.0    7.2   10.0   12.0   14.1   15.1   13.2    7.4    7.2    0.8    4.13    8.07   13.72    9.26    8.44
1982    2.7    4.5    5.3    7.5   10.2   14.1   15.1   14.2   13.0    9.4    7.3    4.1    2.61    7.66   14.45    9.88    8.96
1983    5.9    1.4    5.8    5.7    9.0   12.9   17.8   16.0   12.6    9.6    6.9    5.7    3.87    6.83   15.60    9.69    9.16
1984    3.5    3.3    4.0    7.7    9.1   13.2   15.4   16.2   12.6   10.2    6.9    5.0    4.16    6.92   14.96    9.90    8.94
1985    0.6    2.3    4.0    7.4    9.8   11.4   14.7   13.2   13.6    9.8    3.9    5.8    2.65    7.08   13.12    9.11    8.08
1986    3.3   -1.5    4.4    4.7    9.8   13.7   14.1   12.2   10.2   10.0    7.1    5.8    2.65    6.29   13.35    9.12    7.88
1987    0.8    3.1    3.7    9.1    9.2   11.4   14.6   14.4   12.5    8.8    6.2    5.0    3.24    7.35   13.49    9.16    8.27
1988    5.0    4.3    5.8    7.5   10.7   13.6   13.3   13.6   12.0    9.6    5.2    7.2    4.79    7.96   13.50    8.96    9.00
1989    5.9    5.4    6.4    5.6   12.0   13.1   16.7   15.1   13.1   10.9    6.4    4.0    6.20    8.05   14.98   10.13    9.58
1990    6.1    6.7    7.4    7.1   11.8   12.3   15.8   16.4   11.9   11.0    6.2    3.9    5.59    8.78   14.90    9.70    9.76
1991    2.7    1.3    6.8    7.1   10.1   10.9   15.7   15.3   13.6    9.2    6.2    4.6    2.69    8.04   14.03    9.67    8.70
1992    3.3    5.2    6.5    7.7   12.3   14.2   15.0   13.7   12.1    7.1    7.0    3.5    4.38    8.87   14.29    8.72    8.98
1993    5.5    4.6    5.8    8.7   10.3   13.6   13.8   13.1   11.4    7.2    4.4    5.1    4.52    8.23   13.52    7.66    8.64
1994    4.8    2.8    6.6    7.0    9.8   12.6   15.6   14.3   11.7    9.6    9.6    6.3    4.27    7.79   14.20   10.28    9.27
1995    4.6    5.9    4.7    8.0   10.4   13.2   16.9   18.0   12.5   12.3    7.1    2.1    5.61    7.70   16.04   10.64    9.66
1996    4.1    2.2    4.2    7.5    8.1   12.8   14.9   14.9   12.7   10.8    5.6    2.6    2.81    6.58   14.23    9.72    8.39
1997    2.1    5.8    7.3    8.4   10.7   12.8   15.2   17.2   13.1    9.7    8.2    5.5    3.44    8.79   15.08   10.33    9.69
1998    4.7    6.8    7.4    6.8   12.1   13.0   14.1   14.6   13.6    9.8    6.1    5.3    5.63    8.76   13.88    9.85    9.53
1999    5.2    4.9    6.4    8.5   11.8   12.5   16.2   15.1   14.0   10.0    7.2    4.8    5.15    8.91   14.64   10.40    9.75
2000    4.4    5.6    6.5    6.8   11.0   13.6   14.5   15.1   13.7    9.4    6.4    5.3    4.92    8.13   14.40    9.80    9.36
2001    3.1    3.9    4.4    6.7   11.5   13.0   15.2   15.1   12.6   12.3    7.3    3.5    4.07    7.55   14.46   10.74    9.08
2002    5.5    6.2    6.8    8.1   10.7   12.7   14.2   15.2   13.1    9.4    8.3    5.2    5.02    8.52   14.05   10.26    9.63
2003    4.1    3.6    6.9    9.2   10.6   14.4   15.9   16.6   13.1    8.2    7.6    4.8    4.31    8.89   15.61    9.63    9.61
2004    4.9    4.5    5.7    8.5   11.0   14.1   14.3   16.1   13.8    9.6    7.5    5.7    4.74    8.39   14.83   10.29    9.66
2005    5.9    3.8    6.6    8.1   10.3   14.2   15.5   14.9   14.0   12.0    5.8    4.8    5.16    8.36   14.88   10.62    9.70
2006    3.9    3.4    4.4    7.9   11.1   14.7   17.8   15.0   15.2   11.9    7.5    6.1    4.03    7.77   15.84   11.53    9.93
2007    6.6    5.4    6.4   10.4   11.0   14.2   13.9   14.4   13.0   10.4    7.4    5.0    6.04    9.26   14.16   10.26    9.85
2008    6.2    5.1    5.6    7.2   12.7   12.8   15.1   14.9   12.4    9.2    6.8    3.4    5.42    8.49   14.27    9.45    9.29
2009    2.8    3.9    6.1    8.7   10.8   14.0   14.9   15.0   12.9   10.9    8.0    2.9    3.38    8.55   14.65   10.59    9.28
2010    1.2    2.5    5.0    8.0   10.0   14.2   15.4   14.1   13.0    9.7    4.6   -0.5    2.17    7.67   14.55    9.11    8.12
2011    3.1    6.0    6.0   10.9   11.1   12.6   14.1   14.1   13.9   11.7    9.0    6.1    2.75    9.31   13.61   11.55    9.89
2012    5.4    4.1    7.8    6.5   10.8   12.7   14.1   15.4   11.9    9.0    6.0    4.8    5.23    8.41   14.12    8.96    9.08
2013    3.7    3.0    2.4    6.4    9.2   12.8   17.2   15.5   13.1   11.8    6.1    6.2    3.84    5.97   15.16   10.37    8.98
2014    5.3    5.4    6.8    9.2   11.3   14.1   16.1   14.0   14.1   11.5    7.7    5.2    5.67    9.10   14.75   11.11   10.09
2015    4.4    3.5    5.5    8.4    9.8   13.0   14.3   14.4   11.7   10.1    9.0    9.2    4.37    7.88   13.90   10.28    9.47
2016    5.4    4.4    5.2    6.9   11.8   14.5   15.2   15.6   14.6   10.0    5.5    6.2    6.37    7.97   15.09   10.01    9.62
2017    4.5    5.6    7.5    8.1   12.4   14.6   15.3   14.5   12.6   11.5    6.7    4.9    5.42    9.34   14.82   10.27    9.88
2018    4.8    2.7    4.0    8.6   11.8   15.3   17.2   15.2   12.4    9.5    7.5    6.9    4.19    8.14   15.89    9.82    9.71
2019    4.1    6.4    7.0    8.8   10.2   13.2   16.1   15.9   13.3    9.4    5.9    5.6    5.77    8.63   15.07    9.57    9.67
2020    5.8    5.8    5.9    9.9   11.6   14.0   14.3   16.0   13.0    9.7    7.9    4.9    5.74    9.13   14.80   10.20    9.92
2021    3.3    4.6    6.4    6.2    9.2   14.1   16.5   14.7   14.8   11.4    7.3    6.4    4.24    7.29   15.13   11.18    9.61
