Areal values from HadUK-Grid 1km gridded climate data from land surface network
Source: Met Office National Climate Information Centre
Monthly, seasonal and annual mean of daily minimum air temperature for Wales
Areal series, starting in 1884
Last updated 01-Jan-2022 11:01
year    jan    feb    mar    apr    may    jun    jul    aug    sep    oct    nov    dec     win     spr     sum     aut     ann
1914    0.5    3.2    2.5    4.3    5.5    8.6   10.6   10.9    8.2    6.4    3.0    1.4    2.17    4.11   10.05    5.87    5.44
1915    1.5    0.5    1.0    3.4    5.4    8.2    9.7   10.4    8.1    5.2   -1.0    2.5    1.17    3.26    9.46    4.12    4.62
1916    4.8    0.9    0.0    3.1    5.8    7.0   10.0   10.8    8.9    7.4    3.5   -0.9    2.77    2.97    9.30    6.59    5.13
1917   -0.8   -2.5   -0.5    1.0    6.5    8.6   10.4   11.0    9.6    3.9    5.2   -0.1   -1.37    2.34   10.03    6.22    4.40
1918    1.3    4.1    1.6    2.4    6.6    7.4   10.0   11.1    8.1    5.8    2.4    4.5    1.70    3.53    9.52    5.42    5.45
1919    0.6   -1.1   -0.3    2.3    7.3    8.3    9.1   10.3    7.8    3.8    0.0    2.8    1.42    3.10    9.24    3.89    4.28
1920    1.9    2.7    2.7    4.5    6.6    8.9   10.0    9.4    8.0    6.7    3.9    1.3    2.48    4.59    9.42    6.20    5.55
1921    4.6    1.5    3.4    2.8    5.4    8.3   11.7   10.4    8.3    8.2    2.3    3.6    2.50    3.88   10.18    6.29    5.92
1922    1.2    1.5    1.2    0.9    6.5    8.0    9.0    9.1    7.8    4.4    2.8    3.7    2.11    2.90    8.71    5.02    4.70
1923    3.0    3.2    2.8    3.5    4.8    8.1   12.2   10.4    7.8    6.5    0.4    1.9    3.30    3.72   10.25    4.90    5.41
1924    2.2    0.4   -0.2    2.2    6.7    8.8   10.2    9.7    9.2    6.6    3.9    4.5    1.52    2.92    9.59    6.57    5.38
1925    2.9    1.8    1.5    3.0    6.6    8.3   11.0   10.8    7.4    6.5    0.3    0.6    3.11    3.68   10.05    4.78    5.08
1926    2.3    3.8    2.8    4.4    5.1    7.6   11.8   11.2    9.9    4.3    2.3    1.8    2.18    4.12   10.25    5.51    5.64
1927    2.3    0.8    3.5    3.6    5.9    7.5   11.2   10.8    8.6    6.6    3.3    0.0    1.66    4.36    9.86    6.17    5.38
1928    2.0    2.7    2.2    3.7    5.8    8.1   10.5   10.3    7.7    6.7    4.6    0.8    1.56    3.91    9.64    6.32    5.43
1929   -0.9   -2.0    0.4    2.0    5.6    7.4   10.0   10.1    9.6    6.0    3.5    3.2   -0.64    2.70    9.19    6.35    4.62
1930    2.1   -0.7    1.6    4.0    5.8    8.9   10.4   10.6    9.4    7.4    3.1    2.2    1.64    3.77    9.98    6.63    5.44
1931    0.7    1.2   -0.1    3.7    6.0    9.3   10.5    9.9    7.6    4.7    4.9    3.1    1.36    3.19    9.88    5.69    5.13
1932    3.4   -0.2    0.4    2.6    5.6    8.3   11.2   12.0    8.7    5.2    3.8    3.3    2.16    2.88   10.56    5.90    5.39
1933   -0.8    0.5    2.7    3.7    6.6    9.2   11.7   11.7    9.4    6.5    2.4   -1.2    1.03    4.34   10.88    6.09    5.23
1934    1.4   -0.0    1.0    3.1    5.8    9.2   11.9   10.1    9.4    7.2    3.3    5.7    0.07    3.28   10.40    6.65    5.71
1935    2.2    2.8    2.4    3.6    4.8    9.6   11.3   10.4    9.2    6.0    3.2    0.4    3.60    3.61   10.45    6.12    5.51
1936    0.8   -0.1    3.3    2.0    6.0    9.2   10.6   10.9    9.8    5.6    2.8    2.7    0.39    3.78   10.24    6.06    5.32
1937    2.3    2.7   -0.1    5.1    6.5    8.5   10.9   10.9    8.5    6.3    2.2    0.5    2.57    3.81   10.10    5.70    5.37
1938    3.0    2.0    4.0    2.2    5.7    8.8    9.8   10.6    8.6    7.2    6.2    2.1    1.82    3.99    9.75    7.36    5.88
1939    1.5    2.2    2.6    3.7    6.0    8.6   10.4   11.2    9.2    4.4    5.7    0.8    1.89    4.11   10.09    6.40    5.53
1940   -4.0    0.2    1.8    4.3    6.5    9.6    9.6   10.5    7.7    5.8    4.0    1.5   -1.03    4.21    9.92    5.86    4.81
1941   -2.2    0.1    1.0    2.2    4.0    9.1   10.8   10.0   10.2    6.7    3.4    3.2   -0.21    2.41    9.96    6.78    4.90
1942   -0.8   -2.9    1.7    4.1    5.5    8.0   10.3   11.3    9.0    6.7    1.7    4.4   -0.11    3.75    9.86    5.82    4.96
1943    2.6    3.0    2.4    5.4    5.9    9.0   10.4   10.9    8.2    6.4    3.6    0.8    3.31    4.56   10.08    6.08    5.72
1944    3.3    0.7    0.9    4.9    5.3    8.4   11.3   11.1    7.6    5.6    3.3    1.5    1.66    3.69   10.32    5.50    5.36
1945   -2.3    3.3    3.3    4.9    6.6    9.0   10.9   10.6    9.7    7.7    4.1    3.0    0.79    4.92   10.19    7.17    5.91
1946   -0.0    3.3    0.8    4.4    5.2    7.8   10.3    9.5    9.7    6.4    5.4    0.4    2.05    3.47    9.20    7.16    5.27
1947   -0.4   -4.4    0.2    3.8    7.1    9.4   11.0   11.9    9.7    6.2    4.2    2.8   -1.37    3.68   10.78    6.71    5.18
1948    2.4    1.5    3.5    3.5    5.1    8.7   10.5   10.6    9.5    6.5    4.8    2.6    2.24    4.05    9.94    6.95    5.78
1949    2.7    2.1    1.4    5.1    5.4    9.0   11.5   11.2   10.9    8.1    3.9    3.1    2.49    3.96   10.60    7.63    6.23
1950    1.5    2.1    3.3    3.3    6.5   10.1   10.7   10.4    8.8    6.2    2.5   -0.7    2.22    4.38   10.40    5.86    5.41
1951    1.2    0.5    0.5    2.1    5.1    8.3   10.7   10.1   10.0    5.9    5.0    2.7    0.33    2.61    9.71    6.97    5.22
1952    0.2    0.2    3.2    4.1    7.7    8.6   11.4   10.9    6.6    5.6    1.7    0.8    1.08    5.00   10.31    4.65    5.10
1953    0.8    0.9    0.7    2.5    7.2    8.8   10.8   11.0    9.6    5.6    5.8    4.8    0.83    3.47   10.23    6.98    5.74
1954    0.6   -0.4    2.2    2.5    6.3    8.8    9.8    9.9    8.5    8.5    3.8    4.2    1.72    3.69    9.48    6.96    5.43
1955    0.1   -1.8   -0.9    4.3    5.2    9.2   11.3   12.3    9.4    5.2    3.3    3.0    0.92    2.85   10.95    5.97    5.09
1956    1.1   -3.7    2.1    2.0    6.0    8.1   10.8    9.1   10.3    5.7    3.5    3.2    0.20    3.37    9.34    6.48    4.88
1957    2.2    1.6    5.6    4.3    5.3    8.4   11.5   10.8    8.8    7.0    3.3    1.4    2.37    5.04   10.25    6.39    5.88
1958    0.8    1.9   -0.1    2.5    6.2    8.4   10.7   11.0   10.6    7.2    3.7    1.7    1.33    2.89   10.03    7.18    5.40
1959   -0.6    1.4    3.6    4.6    6.8    9.1   10.8   11.1    8.4    8.1    4.2    2.9    0.80    5.04   10.35    6.92    5.90
1960    1.1    0.4    2.7    3.8    7.3    9.7   10.1    9.9    8.4    6.1    3.7    0.8    1.48    4.60    9.92    6.10    5.36
1961    0.5    3.6    3.4    5.4    5.6    8.2    9.7   10.4   10.0    6.8    3.1   -0.7    1.58    4.80    9.43    6.63    5.50
1962    1.2    1.5   -1.7    2.8    5.3    7.7    9.9    9.8    8.4    5.9    2.4   -0.5    0.65    2.10    9.15    5.57    4.40
1963   -5.2   -4.1    2.1    4.1    5.6    9.5    9.7    9.8    8.0    7.2    4.7   -0.4   -3.26    3.94    9.68    6.65    4.29
1964    0.9    1.3    1.1    4.1    7.8    8.7   10.6    9.9    8.7    4.5    4.3    0.3    0.57    4.33    9.73    5.81    5.18
1965    0.6   -0.3    0.9    3.1    6.4    8.6    9.3    9.9    7.4    6.8    1.4    1.8    0.22    3.48    9.26    5.22    4.70
1966    0.4    3.0    2.8    3.3    5.7    9.9    9.9    9.5    8.9    6.2    2.4    3.0    1.72    3.97    9.76    5.83    5.43
1967    1.7    2.0    3.3    3.4    5.6    8.3   10.8   10.4    9.1    7.2    1.9    1.9    2.20    4.10    9.85    6.08    5.48
1968    1.8   -1.4    2.0    2.5    4.7    9.1    9.8   10.7    9.5    9.4    3.8    0.5    0.81    3.08    9.87    7.56    5.22
1969    2.6   -2.1    0.0    2.4    6.1    7.9   10.6   11.0    9.1    8.9    2.1    0.2    0.42    2.88    9.86    6.73    4.96
1970    0.9   -0.2    0.2    2.4    7.3   10.1   10.2   10.6    9.9    6.7    4.8    1.4    0.32    3.32   10.29    7.12    5.39
1971    1.9    1.1    1.5    3.1    5.8    7.7   10.8   10.8    9.2    7.3    2.9    3.9    1.46    3.50    9.80    6.46    5.53
1972    1.2    1.4    2.1    3.9    5.5    6.5   10.1    9.4    6.3    6.2    3.0    3.0    2.19    3.82    8.73    5.19    4.91
1973    2.0    1.4    1.3    2.3    6.4    8.8   10.1   11.2    9.3    5.3    3.4    1.9    2.18    3.33   10.07    6.02    5.32
1974    2.8    2.0    1.4    2.9    5.5    8.4   10.2    9.5    7.5    4.4    3.5    5.0    2.26    3.27    9.36    5.09    5.27
1975    3.6    1.3    1.3    3.7    4.5    8.3   11.6   11.8    8.0    5.8    2.9    2.8    3.40    3.18   10.62    5.56    5.51
1976    2.9    1.2    0.7    3.0    6.6    9.9   11.6   10.6    8.4    6.3    3.0   -0.6    2.33    3.46   10.68    5.89    5.31
1977   -0.2    2.2    3.4    3.0    4.9    7.4   10.7   10.0    8.7    8.1    3.0    3.4    0.40    3.78    9.37    6.61    5.40
1978    0.9   -0.3    2.7    2.1    6.0    8.3    9.9   10.1    9.3    8.1    5.1    1.4    1.38    3.62    9.44    7.51    5.34
1979   -2.9   -1.6    0.9    3.1    4.4    8.4   10.4    9.6    8.3    7.2    3.5    2.7   -1.00    2.79    9.47    6.35    4.53
1980   -0.9    2.7    1.2    3.4    5.2    8.8    9.6   10.8   10.1    5.1    3.5    2.5    1.48    3.28    9.77    6.23    5.18
1981    1.6   -0.2    4.5    3.2    6.4    8.6   10.5   10.8    9.4    4.4    4.5   -2.2    1.33    4.72   10.00    6.05    5.15
1982    0.1    1.8    1.8    3.3    5.6    9.8   10.9   10.6    9.0    6.4    4.9    1.2   -0.18    3.54   10.47    6.74    5.46
1983    3.4   -1.3    3.0    1.8    5.6    9.0   12.4   11.1    9.4    6.6    4.3    3.0    1.19    3.49   10.87    6.75    5.75
1984    0.7    0.4    1.2    2.8    4.3    8.8   10.0   11.5    9.5    7.2    4.5    2.2    1.37    2.75   10.11    7.05    5.26
1985   -2.4   -0.5    0.7    4.0    5.8    7.4   10.9   10.3   10.1    6.7    1.0    3.4   -0.24    3.52    9.56    5.94    4.82
1986    0.9   -4.0    1.2    1.3    6.5    9.4   10.6    8.8    5.7    6.7    4.1    3.0    0.21    3.01    9.61    5.51    4.57
1987   -1.7    0.1    0.9    5.0    5.1    8.0   10.6   10.6    8.9    5.5    3.7    2.8    0.46    3.66    9.78    6.03    4.99
1988    2.7    1.5    3.1    3.6    6.2    9.2   10.5    9.9    8.8    6.5    1.5    5.1    2.33    4.29    9.91    5.59    5.74
1989    3.2    2.5    3.1    1.8    7.3    8.2   11.8   10.9    9.2    8.0    3.5    1.3    3.67    4.07   10.32    6.92    5.93
1990    3.6    4.1    4.2    2.6    6.7    8.8   11.0   12.4    7.9    8.3    3.5    1.2    2.94    4.55   10.74    6.59    6.22
1991    0.1   -1.9    3.7    3.6    6.1    7.4   12.1   11.0    9.1    6.3    3.6    2.1   -0.16    4.46   10.20    6.31    5.30
1992    0.6    2.5    3.7    4.3    7.7    9.1   11.2   10.2    8.8    4.1    4.3    0.8    1.73    5.22   10.20    5.70    5.61
1993    2.6    2.4    2.7    5.3    6.2    9.3   10.2    9.0    7.6    3.8    1.6    2.5    1.92    4.71    9.51    4.31    5.28
1994    2.1    0.3    3.9    3.5    6.0    8.7   11.0   10.6    8.6    6.1    7.4    3.6    1.69    4.48   10.12    7.37    6.03
1995    1.7    3.3    1.3    4.0    6.0    8.6   12.5   12.4    8.7    9.2    4.0   -0.4    2.84    3.75   11.21    7.30    5.95
1996    2.3   -0.9    1.4    3.8    3.9    8.0   10.4   10.8    8.5    8.0    2.7   -0.0    0.35    3.01    9.77    6.41    4.93
1997   -0.7    2.9    3.9    4.1    6.1    9.3   10.7   13.2    9.6    6.1    5.6    2.9    0.68    4.73   11.09    7.09    6.16
1998    2.1    3.9    4.5    3.5    7.6    9.7   10.9   10.5   10.3    6.8    3.3    2.3    2.91    5.22   10.40    6.79    6.30
1999    2.3    2.4    3.5    5.0    8.2    8.4   11.7   11.1   10.0    6.7    4.4    2.1    2.31    5.58   10.44    7.04    6.35
2000    1.6    2.7    3.2    3.0    6.7    9.6   10.4   11.0   10.1    6.1    3.8    3.0    2.15    4.29   10.36    6.70    5.96
2001    0.4    0.5    1.3    3.1    6.8    8.7   11.1   11.4    9.4    9.5    4.1    0.3    1.31    3.76   10.41    7.69    5.58
2002    2.7    3.3    3.3    4.0    7.0    9.3   10.5   11.2    8.7    6.0    5.8    3.2    2.06    4.76   10.32    6.85    6.26
2003    1.4    0.5    2.5    4.6    6.9   10.1   12.1   12.0    8.4    4.5    4.7    1.8    1.74    4.67   11.41    5.85    5.82
2004    2.2    1.5    2.2    5.1    6.4   10.1   10.7   12.3   10.4    6.6    5.0    3.0    1.84    4.57   11.02    7.35    6.31
2005    3.3    1.0    3.6    4.4    6.1   10.1   11.6   10.4   10.1    9.4    2.3    1.9    2.48    4.70   10.72    7.28    6.22
2006    1.4    0.8    1.4    4.2    7.1   10.0   12.6   11.5   11.4    8.9    4.2    3.7    1.38    4.23   11.38    8.14    6.45
2007    4.0    2.5    2.7    5.3    6.9   10.3   10.6   10.3    9.4    7.0    4.4    2.1    3.43    4.95   10.41    6.94    6.31
2008    3.5    1.1    2.4    3.5    8.3    8.7   11.4   12.1    8.7    6.0    4.4    0.4    2.23    4.74   10.73    6.35    5.88
2009   -0.2    1.3    2.5    4.5    6.9    9.3   11.6   11.5    9.1    7.5    5.5    0.1    0.47    4.61   10.82    7.37    5.82
2010   -1.7   -0.6    1.1    3.1    5.4    9.1   12.1   10.4    9.3    6.1    1.6   -4.1   -0.75    3.21   10.52    5.67    4.34
2011    0.2    3.4    1.7    6.1    7.5    8.3    9.8   10.5   10.6    8.7    6.2    3.6   -0.25    5.07    9.53    8.52    6.39
2012    2.9    1.2    3.7    2.9    6.5    9.5   10.7   12.0    8.3    5.9    3.0    1.9    2.58    4.36   10.75    5.70    5.71
2013    1.4    0.2   -0.7    2.5    5.1    8.6   12.0   11.6    9.5    9.2    3.1    3.3    1.19    2.30   10.76    7.28    5.52
2014    2.7    3.1    3.0    5.3    7.6    9.5   11.5   10.3    9.5    8.5    4.9    2.3    3.02    5.30   10.44    7.62    6.53
2015    1.7    0.4    2.0    3.4    6.3    8.6   10.8   10.6    7.4    6.4    6.3    6.8    1.48    3.92    9.98    6.69    5.92
2016    2.7    1.4    1.6    3.0    7.4   10.8   11.7   11.8   11.1    6.6    2.4    3.3    3.67    3.99   11.45    6.68    6.16
2017    1.8    3.2    4.1    4.1    8.0   11.0   11.4   10.8    9.2    8.7    3.6    2.3    2.72    5.42   11.07    7.22    6.54
2018    2.1   -0.2    0.9    5.1    6.8   10.3   11.9   11.4    8.8    5.8    4.8    4.8    1.44    4.27   11.20    6.45    6.07
2019    1.6    2.4    3.8    4.5    5.7    9.6   11.8   12.3    9.6    6.2    3.4    3.0    2.95    4.67   11.24    6.42    6.18
2020    3.2    3.1    2.2    4.8    6.2   10.1   10.8   12.5    8.8    6.9    5.0    2.5    3.11    4.42   11.15    6.87    6.35
2021    0.6    1.8    3.0    1.1    5.4    9.6   12.1   11.1   10.9    8.6    4.5    4.1    1.60    3.20   10.96    8.02    6.10
