Areal values from HadUK-Grid 1km gridded climate data from land surface network
Source: Met Office National Climate Information Centre
Monthly, seasonal and annual number of days in the month with precipitation amount >= 1mm for Wales
Areal series, starting in 1891
Last updated 01-Jan-2022 11:00
year    jan    feb    mar    apr    may    jun    jul    aug    sep    oct    nov    dec     win     spr     sum     aut     ann
1930   22.3    5.0   17.3   15.0   13.2    9.3   18.2   19.2   16.7   24.8   16.2   20.5    52.8    45.5    46.8    57.7   197.7
1931   18.4   20.1    7.3   18.4   18.9   15.6   20.7   14.7   10.7   10.1   22.3   14.5    58.9    44.7    51.0    43.1   191.6
1932   17.4    0.9   11.6   21.3   20.0    4.6   17.7    7.9   15.8   22.8   15.3   16.5    32.8    52.9    30.2    53.8   171.8
1933   14.8   16.8   13.6    7.5   12.6   11.7   11.9    8.8    8.3   17.4    8.3    7.1    48.1    33.7    32.4    34.0   138.8
1934   17.9    2.0   18.2   14.5   11.4    9.1    8.5   18.2   18.7   23.0   11.1   26.4    27.0    44.1    35.8    52.8   179.0
1935   10.2   19.5    7.7   19.2    8.1   19.5    7.2    9.3   21.1   24.4   22.3   18.1    56.1    35.0    36.1    67.8   186.6
1936   22.0   14.0   15.9   12.1    9.0   14.7   23.9    9.3   15.5   13.0   17.2   19.5    54.1    37.1    47.9    45.7   186.2
1937   21.1   23.7   17.0   14.4   10.7   11.6   13.9    6.9   15.2   10.7    8.9   16.1    64.3    42.2    32.3    34.7   170.1
1938   22.9    9.5    6.2    2.3   14.1   14.0   16.6   16.3   13.1   21.0   22.1   18.1    48.5    22.6    46.9    56.2   176.2
1939   21.6   16.4   14.4   14.4    7.5   12.0   22.3   13.6    5.6   14.9   22.4   10.5    56.1    36.3    48.0    42.9   175.8
1940    9.7   14.0   14.7   17.4   10.9    5.8   17.1    5.0   12.6   14.7   21.6   17.1    34.3    42.9    27.8    49.0   160.5
1941   14.2   18.7   14.3   10.2   10.9    5.5   11.1   20.5    5.0   13.6   15.2   14.9    50.0    35.4    37.1    33.8   154.2
1942   17.1    6.5   14.1    8.7   14.9    3.0   15.7   18.8   15.6   17.1    6.9   23.0    38.5    37.8    37.4    39.5   161.3
1943   23.8   13.0    7.9   10.4   11.1   13.6   10.6   21.0   18.6   16.7   19.1   11.1    59.8    29.4    45.3    54.4   177.1
1944   18.9   11.2    5.9   10.9    8.4   13.2   14.5   12.0   15.2   17.9   24.1   16.3    41.3    25.2    39.7    57.1   168.6
1945   14.5   18.7    8.6    9.9   19.5   18.2   10.8   12.5   15.3   10.1    6.0   20.8    49.4    37.9    41.5    31.3   164.6
1946   16.8   14.9    8.3    9.0   11.5   18.1   13.7   21.6   20.3    7.5   20.9   19.2    52.4    28.8    53.4    48.8   181.9
1947   16.6    9.3   24.0   13.8   16.4   13.4   16.0    3.0   14.4    7.2   19.9   14.3    45.2    54.2    32.4    41.5   168.3
1948   26.2   13.3    9.0   14.0    9.1   18.8   13.1   17.7   14.5   15.0   14.8   16.7    53.7    32.1    49.6    44.4   182.2
1949   14.4   11.7    9.8   12.6   14.6    5.3    7.3   11.2    6.5   19.1   20.8   20.7    42.8    37.1    23.8    46.5   154.2
1950   11.8   18.2   11.1   22.5    8.7   11.3   14.3   22.0   24.8   16.8   20.8   18.6    50.8    42.2    47.5    62.5   200.9
1951   19.8   18.8   21.1   14.6   13.7    8.9    8.9   21.6   14.7    6.4   24.8   20.6    57.2    49.4    39.4    45.9   193.9
1952   19.9    9.2   12.0   12.7   14.4   11.6    7.3   15.7   15.8   16.8   15.7   20.6    49.7    39.1    34.6    48.3   171.6
1953    8.2   11.8    6.6   12.8   10.5   11.6   18.1   14.2   15.2   11.0   15.2   11.9    40.6    30.0    43.9    41.4   147.2
1954   12.8   19.2   15.1    5.2   12.2   14.4   17.8   18.8   22.3   22.2   20.6   19.7    43.9    32.5    51.0    65.1   200.3
1955   16.9   14.2    6.7   12.2   18.3   14.2    4.0    7.0   13.1   12.2    9.4   23.4    50.9    37.2    25.2    34.7   151.7
1956   18.4    6.2    9.2    8.7    7.5   13.3   15.9   21.1   15.2   13.6   10.7   18.9    48.0    25.4    50.3    39.5   158.7
1957   18.1   19.1   16.7    3.4   10.2    8.7   18.1   16.3   19.0   14.5    7.6   15.6    56.1    30.2    43.1    41.1   167.2
1958   18.4   18.5    9.6    6.3   18.0   15.6   17.5   20.3   17.1   15.3   10.2   17.4    52.5    33.9    53.4    42.7   184.2
1959   17.5    4.8   18.0   16.7    9.4   11.7   12.8    7.0    1.8   15.4   20.8   26.9    39.6    44.1    31.6    38.0   162.9
1960   18.6   16.2   11.4   11.3    7.8   10.6   20.7   18.7   15.7   20.6   25.7   19.5    61.8    30.5    49.9    62.0   196.7
1961   19.2   15.5    5.4   19.8    7.0    7.9    9.9   14.8   16.1   21.8   13.8   14.4    54.2    32.1    32.6    51.7   165.5
1962   19.6    9.9    9.9   13.8   14.5    9.9   11.0   16.2   15.8    8.6   14.3   14.6    43.9    38.2    37.1    38.6   158.0
1963    5.8    7.9   18.1   16.4   15.3   16.2   13.0   17.8   13.0   15.6   24.8    6.5    28.3    49.8    47.0    53.5   170.6
1964    7.8    9.4   11.8   13.4   12.9   11.3    9.8   10.9    9.7   14.8   14.0   18.3    23.7    38.0    32.0    38.4   144.0
1965   16.9    4.5   13.9   14.6   13.1   14.2   15.4   13.8   16.6    8.4   16.2   24.5    39.8    41.6    43.4    41.3   172.2
1966   12.2   19.9   12.9   17.7   15.6   16.8   13.0   13.0    8.9   19.0   17.2   22.8    56.6    46.3    42.8    45.1   189.1
1967   15.6   12.6   12.4    8.0   23.9    6.7   12.8   14.3   19.3   26.5   16.1   17.9    51.1    44.4    33.8    62.0   186.3
1968   18.0    8.0   12.6   12.9   13.8   13.3    8.0   11.5   17.9   16.3   12.8   12.4    43.9    39.3    32.7    46.9   157.4
1969   20.5   16.5    9.2   11.7   22.5    9.9    5.6   12.8    8.8    7.0   19.8   16.8    49.4    43.5    28.3    35.6   161.1
1970   21.2   18.0   19.3   18.5    6.9   10.7   14.6   11.6   12.7   17.6   23.3   12.7    56.1    44.6    36.9    53.6   187.1
1971   19.4    9.7   12.8    6.2   10.5   13.4    7.6   17.4    6.8   11.5   15.7    9.9    41.7    29.5    38.4    34.0   140.8
1972   17.7   16.2   13.9   13.7   17.8   18.4    9.3    8.8    4.5    7.8   18.0   18.0    43.8    45.4    36.5    30.4   164.2
1973   11.6   13.1    9.1   11.8   16.2    6.4   12.2   10.4   13.1   12.0   15.1   17.0    42.7    37.1    29.0    40.2   148.1
1974   22.8   16.2   10.2    2.9   11.6   11.3   15.4   14.3   23.4   18.5   21.2   21.3    56.0    24.8    41.0    63.1   189.2
1975   23.2    9.2   14.7   16.1    5.8    4.5   13.1    9.6   15.8    9.2   15.9    9.9    53.7    36.6    27.2    40.9   146.9
1976   14.3   11.6   10.8    5.1   16.6    4.4    7.3    2.4   16.6   22.8   16.7   14.6    35.8    32.5    14.1    56.1   143.2
1977   18.4   21.6   17.1   15.1   10.4   12.8    6.7   11.5   11.4   16.5   20.4   17.5    54.6    42.6    31.0    48.3   179.5
1978   20.2   15.3   19.0   11.6    8.3   12.8   12.7   13.0   11.2    7.8   15.7   20.6    53.0    38.8    38.5    34.7   168.0
1979   16.7    9.5   20.3   15.1   18.1    7.3    5.4   15.6   11.8   17.7   19.5   21.1    46.8    53.6    28.2    48.9   178.1
1980   13.8   17.3   19.1    3.0    6.4   18.0   11.2   16.1   15.9   19.8   16.0   20.5    52.2    28.5    45.4    51.7   177.0
1981   16.2   11.0   21.7    7.7   19.5   10.1   10.2    5.8   18.1   22.8   16.1   15.7    47.6    48.9    26.1    57.0   174.8
1982   15.7   13.0   17.5    6.2    8.1   16.4    6.9   17.4   12.1   18.4   23.6   19.1    44.5    31.8    40.8    54.2   174.6
1983   20.4    7.4   18.2   18.4   22.1    9.4    5.5    7.2   16.6   17.3    7.0   17.3    46.9    58.7    22.2    40.9   166.8
1984   24.3   11.2    8.3    3.5    8.1    7.8    5.9   10.3   18.3   18.3   19.7   19.5    52.8    20.0    24.0    56.3   155.3
1985   13.6    6.8   15.3   14.4   12.4   15.2   13.3   24.2    9.6    8.2   15.1   21.5    39.9    42.1    52.7    32.9   169.6
1986   23.2    1.7   17.2   16.1   19.0    8.0   12.4   16.4    2.6   15.5   20.7   23.8    46.5    52.2    36.8    38.8   176.6
1987    7.9   11.9   17.8   12.5   10.2   17.9   10.7   10.0   14.7   21.1   14.1   13.3    43.6    40.5    38.7    49.8   162.0
1988   26.2   13.0   21.1    8.3   11.6    8.3   22.0   15.8   12.7   16.0    8.9   11.5    52.5    41.1    46.1    37.7   175.6
1989   13.2   17.6   18.1   13.4    5.2    9.6    5.1   12.6    9.0   18.7   11.1   14.9    42.2    36.8    27.2    38.8   148.4
1990   25.5   21.1   10.0   11.4    5.1   16.6    7.4   10.2   10.9   18.0   13.4   16.5    61.5    26.5    34.2    42.3   166.1
1991   15.6   10.7   16.2   13.3    3.2   18.7   13.2    7.9   10.8   15.4   17.1    8.5    42.8    32.7    39.8    43.3   150.6
1992    7.0   13.9   22.4   16.0    9.7    6.8   13.7   20.2   16.9   15.5   23.2   12.6    29.4    48.2    40.8    55.5   177.9
1993   23.7    5.1    8.3   16.3   15.4   10.4   14.5   11.6   14.8   11.5   11.8   26.5    41.4    40.0    36.5    38.1   170.0
1994   23.1   17.4   21.8   16.5   11.3    9.3   10.0   13.8   18.1   14.8   14.2   21.6    67.1    49.7    33.1    47.1   191.9
1995   23.5   22.1   17.1    5.7   10.8    5.5    9.5    3.7   16.0   11.7   15.4   12.2    67.2    33.7    18.7    43.0   153.2
1996   12.4   13.6   10.6   13.1   11.4    8.6    9.3   13.5    6.1   19.5   21.1    8.7    38.3    35.2    31.4    46.7   148.0
1997    4.2   19.7   10.3    5.3   15.3   15.2   11.4   15.9    8.8   10.2   21.0   16.7    32.6    31.0    42.5    40.0   154.1
1998   17.1    8.3   13.1   22.2    7.4   20.6   14.8   10.2   15.7   20.9   17.7   20.9    42.1    42.7    45.6    54.3   188.9
1999   22.5   15.6   13.5   17.6   12.6   12.1    5.3   14.5   18.1   14.2   14.2   25.9    59.0    43.7    31.9    46.4   186.0
2000   12.9   20.7   10.3   17.8   12.0   13.4   12.6   15.7   17.5   25.7   26.1   21.7    59.6    40.1    41.7    69.3   206.4
2001   13.7   14.6   17.2   17.0    8.5    8.0   11.3   17.0   13.3   19.9   15.2   12.4    50.0    42.7    36.3    48.5   168.2
2002   19.0   20.6   12.2   12.8   16.8   13.4   12.1   10.8    5.0   17.8   22.5   17.4    52.0    41.8    36.3    45.3   180.4
2003   15.9   10.1    9.6   10.1   17.7   11.9   13.4    3.9    9.8   13.1   17.0   15.3    43.5    37.3    29.2    39.9   147.8
2004   21.3   10.6   13.9   12.7    8.8   10.9   13.8   15.8   13.6   21.2   14.1   14.4    47.2    35.5    40.4    48.9   171.2
2005   15.8   10.2   12.2   16.4   11.5   10.9   10.7    9.6   14.4   18.2   15.8   12.1    40.4    40.2    31.2    48.3   157.8
2006    8.6   10.2   19.4   12.0   18.4    6.6    7.5   14.9   12.3   19.4   20.4   19.7    30.8    49.8    29.0    52.1   169.4
2007   19.9   17.9   12.1    2.9   16.3   16.8   21.1   10.2   11.0    9.1   14.9   15.1    57.5    31.3    48.1    35.1   167.3
2008   21.6    9.0   18.9   17.1   11.0   11.3   15.8   20.3   14.1   19.0   16.3   12.8    45.6    46.9    47.3    49.5   187.1
2009   15.2    8.7   12.2   13.2   15.4    8.8   23.0   15.9    5.8   14.1   26.2   19.1    36.7    40.8    47.7    46.0   177.5
2010   15.2   12.9   12.5    7.2   10.5    5.2   16.5   13.6   14.7   15.2   17.8    8.5    47.2    30.2    35.4    47.7   149.9
2011   14.7   17.6    6.3    5.8   15.8   14.0   11.4   14.2   15.7   17.7   14.7   25.1    40.8    27.9    39.6    48.1   173.0
2012   16.1    9.2    6.1   20.0    9.7   19.9   16.9   20.4   14.6   19.1   17.2   23.2    50.5    35.7    57.2    50.8   192.4
2013   18.3    9.3   10.4   10.3   13.2   11.0    7.5   10.9   11.7   21.3   16.0   20.4    50.9    34.0    29.4    48.9   160.3
2014   25.8   24.1   12.0   11.9   16.7    9.9    9.7   18.8    3.6   21.0   16.1   18.7    70.2    40.6    38.3    40.7   188.2
2015   21.9   12.2   13.7    6.9   16.8    7.1   18.5   17.0    9.7   10.2   25.2   28.1    52.8    37.4    42.6    45.2   187.3
2016   23.5   15.6   11.9   16.0   11.9   15.2   14.1   12.1   16.8    6.8   13.7   13.3    67.2    39.8    41.4    37.3   170.9
2017   13.6   15.7   17.4    6.0   11.6   14.0   16.1   14.8   20.5   14.1   20.1   22.0    42.6    34.9    44.8    54.7   185.9
2018   22.2   13.0   19.3   14.9    9.0    5.5    8.1   13.5   14.5   10.3   14.9   19.3    57.2    43.2    27.1    39.8   164.6
2019   12.7   11.5   17.6   11.2    9.0   15.6    7.9   17.0   17.1   20.3   20.8   19.2    43.5    37.7    40.5    58.2   179.9
2020   16.8   23.2   13.1    6.9    3.1   18.0   14.0   17.1   10.0   22.6   17.7   24.7    59.3    23.1    49.1    50.3   187.2
2021   19.1   15.1   11.8    5.0   20.9    7.5   12.0   11.5   11.5   18.6   13.2   20.9    58.9    37.7    31.0    43.2   167.0
