Areal values from HadUK-Grid 1km gridded climate data from land surface network
Source: Met Office National Climate Information Centre
Monthly, seasonal and annual mean air temperature for England S
Areal series, starting in 1884
Last updated 01-Jan-2022 11:00
year    jan    feb    mar    apr    may    jun    jul    aug    sep    oct    nov    dec     win     spr     sum     aut     ann
1908    2.2    5.0    4.2    6.0   12.3   14.3   15.9   14.8   12.8   11.8    7.4    4.1    3.97    7.50   14.99   10.70    9.25
1909    3.2    2.6    3.4    8.7   10.7   11.9   14.8   15.8   12.2   10.6    4.8    3.8    3.30    7.58   14.17    9.21    8.57
1910    3.6    5.0    5.7    7.3   11.2   14.6   14.3   15.3   12.8   10.9    3.6    6.2    4.11    8.09   14.71    9.12    9.24
1911    3.2    4.5    5.1    7.4   12.6   14.5   18.3   18.6   14.5    9.7    6.0    6.1    4.66    8.36   17.14   10.06   10.07
1912    3.7    5.3    7.3    8.7   12.1   13.8   16.2   13.1   11.2    8.2    6.1    6.7    5.02    9.38   14.35    8.50    9.38
1913    4.5    4.5    6.3    7.8   11.6   14.0   14.6   15.4   14.1   11.2    8.1    4.8    5.27    8.58   14.69   11.15    9.78
1914    3.0    6.4    6.2    9.6   10.8   14.4   15.9   16.2   13.5   10.3    6.6    4.8    4.68    8.84   15.54   10.15    9.82
1915    3.9    4.1    5.0    7.6   11.1   14.1   14.7   15.5   13.4    9.2    3.3    5.6    4.25    7.89   14.75    8.66    8.99
1916    7.1    3.6    3.5    8.2   11.7   11.6   15.1   16.5   13.0   10.9    6.3    2.0    5.49    7.79   14.41   10.11    9.15
1917    1.3    0.9    3.1    5.3   12.7   15.2   15.9   15.4   14.1    7.8    7.7    2.0    1.43    7.07   15.51    9.84    8.49
1918    3.6    6.1    5.8    6.7   12.6   13.1   15.6   16.1   12.4    9.2    5.7    7.0    3.81    8.40   14.92    9.09    9.51
1919    2.8    1.8    3.9    7.0   12.8   14.0   13.9   16.3   13.0    7.4    3.2    5.4    3.91    7.90   14.74    7.88    8.50
1920    5.0    5.8    7.1    8.4   11.9   14.3   14.2   13.6   13.1   10.7    6.4    4.2    5.39    9.14   14.03   10.06    9.56
1921    7.1    4.6    7.2    8.3   11.5   14.5   18.4   15.8   14.5   13.0    4.9    6.2    5.31    8.99   16.25   10.83   10.55
1922    3.8    4.6    4.8    5.7   12.8   13.9   13.7   13.6   12.3    8.3    5.4    5.5    4.89    7.77   13.74    8.66    8.73
1923    5.0    5.8    6.4    7.7    9.7   12.5   17.6   15.5   12.6    9.9    3.2    3.6    5.40    7.96   15.20    8.56    9.15
1924    4.5    2.8    4.3    7.2   11.6   14.0   15.3   14.2   13.4   10.4    6.9    6.3    3.67    7.69   14.49   10.25    9.27
1925    5.2    5.2    4.8    7.4   11.5   14.8   16.7   15.6   11.6   10.7    4.1    3.0    5.58    7.90   15.73    8.82    9.25
1926    4.2    6.8    6.4    9.0   10.2   13.3   16.6   16.4   14.9    8.3    6.3    3.9    4.60    8.51   15.48    9.83    9.71
1927    4.4    4.0    7.2    8.1   11.4   12.7   15.5   15.7   12.6   10.4    6.1    2.0    4.11    8.91   14.62    9.72    9.21
1928    5.0    5.8    6.1    8.1   10.7   13.1   16.6   15.4   12.9   10.4    7.8    3.4    4.24    8.30   15.08   10.36    9.62
1929    1.3    0.1    6.0    6.5   10.9   13.1   16.0   15.5   16.1    9.7    6.7    5.8    1.67    7.82   14.90   10.81    9.03
1930    5.6    2.7    5.3    8.1   10.7   15.2   15.2   15.9   13.8   10.6    6.4    4.3    4.77    8.06   15.46   10.27    9.54
1931    3.3    3.8    4.1    7.7   11.1   14.5   15.2   14.5   11.7    9.0    7.6    5.1    3.80    7.60   14.73    9.42    8.99
1932    5.9    2.8    4.5    6.8   10.2   13.8   15.9   17.5   13.4    8.9    6.6    5.2    4.65    7.17   15.78    9.63    9.33
1933    2.3    4.1    7.3    8.7   11.9   15.1   17.6   17.7   15.1   10.2    5.6    1.1    3.84    9.30   16.79   10.33    9.74
1934    3.9    3.2    4.9    7.9   11.3   15.0   17.9   15.3   14.6   10.5    6.0    7.9    2.70    8.06   16.07   10.37    9.91
1935    4.4    5.7    6.2    8.0   10.0   14.8   17.4   16.7   13.8    9.7    6.7    3.1    6.02    8.07   16.32   10.06    9.74
1936    4.0    2.6    6.9    6.3   11.3   14.5   15.1   16.0   14.4    9.2    5.6    5.1    3.26    8.17   15.22    9.74    9.27
1937    5.0    5.7    3.6    9.0   11.9   14.1   15.9   16.9   13.4   10.5    5.2    3.0    5.25    8.16   15.67    9.72    9.55
1938    5.6    4.7    8.8    7.3   10.3   14.4   15.1   16.0   13.8   10.3    9.1    4.0    4.42    8.81   15.18   11.02    9.97
1939    4.5    5.4    5.8    8.5   11.0   14.0   15.2   16.3   14.4    8.4    8.6    2.9    4.58    8.42   15.19   10.45    9.60
1940   -1.1    2.5    5.9    8.5   12.3   16.1   15.0   15.7   13.1    9.7    6.8    3.6    1.41    8.93   15.59    9.85    9.02
1941    0.7    3.5    5.1    6.5    8.9   14.7   17.3   14.7   14.4   10.3    6.5    5.2    2.56    6.84   15.58   10.37    9.00
1942    0.9    0.0    5.1    9.0   10.9   14.3   15.4   16.4   13.9   10.7    5.1    6.5    2.11    8.30   15.38    9.91    9.07
1943    5.1    5.6    6.5   10.6   12.0   14.2   16.3   16.1   13.2   10.8    6.1    3.5    5.72    9.72   15.54   10.03   10.03
1944    5.8    3.2    5.0    9.8   11.2   13.5   16.2   17.3   12.6    9.3    6.3    3.5    4.22    8.63   15.68    9.41    9.49
1945    0.4    7.0    7.7   10.0   12.2   14.3   16.4   15.8   14.3   11.7    7.2    5.1    3.49    9.95   15.53   11.08   10.18
1946    3.0    6.0    5.0    9.6   10.4   12.9   16.1   14.6   13.9   10.1    8.0    2.8    4.67    8.32   14.56   10.64    9.38
1947    1.8   -2.0    4.0    8.5   13.0   15.4   16.9   18.6   15.1   10.6    7.3    5.1    0.99    8.46   16.97   10.97    9.59
1948    5.6    4.5    8.1    8.9   11.3   13.6   15.5   15.0   14.0   10.0    7.2    5.7    5.07    9.45   14.73   10.41    9.97
1949    5.2    5.5    4.9    9.9   10.7   14.7   17.4   16.9   16.5   11.9    6.5    5.7    5.46    8.51   16.34   11.64   10.51
1950    4.1    5.7    7.4    7.7   11.0   16.1   15.9   15.7   13.1    9.8    5.9    1.2    5.12    8.72   15.88    9.60    9.48
1951    4.0    3.7    4.4    6.9    9.9   13.6   16.3   14.9   14.2    9.6    8.3    5.6    2.95    7.05   14.98   10.69    9.32
1952    3.0    3.1    6.5    9.4   12.9   14.4   16.8   16.2   11.1    9.1    4.1    3.1    3.92    9.59   15.80    8.14    9.17
1953    2.9    3.9    5.3    7.5   12.4   13.9   15.4   16.1   13.7   10.0    8.2    7.0    3.27    8.42   15.17   10.63    9.74
1954    2.7    2.6    5.9    7.2   11.1   13.4   14.2   14.6   12.9   12.0    7.0    6.5    4.18    8.09   14.06   10.67    9.23
1955    2.6    1.4    3.0    9.0    9.7   13.8   17.1   17.8   14.2    9.2    6.9    5.9    3.57    7.22   16.27   10.11    9.27
1956    3.7   -0.8    6.0    6.5   11.7   13.0   15.7   13.7   14.3    9.4    5.8    5.7    3.01    8.07   14.17    9.85    8.78
1957    5.2    5.4    9.0    8.6   10.3   15.1   16.6   15.5   12.8   10.9    6.1    4.2    5.45    9.33   15.73    9.95   10.01
1958    3.5    5.1    3.7    7.1   11.2   13.6   15.8   15.8   14.9   10.9    6.4    4.8    4.25    7.37   15.06   10.75    9.43
1959    1.9    4.0    7.1    9.3   12.1   14.9   17.2   17.3   15.2   12.4    6.8    5.9    3.56    9.52   16.50   11.48   10.39
1960    3.9    4.0    6.3    8.7   12.5   15.6   15.1   14.9   13.1   10.3    7.3    4.0    4.61    9.14   15.19   10.23    9.64
1961    3.6    6.9    7.8    9.9   10.8   14.4   15.3   15.6   15.1   10.8    6.1    2.7    4.75    9.51   15.14   10.68    9.94
1962    4.3    4.1    2.6    7.5    9.8   13.3   14.7   14.5   12.6   10.4    5.3    1.8    3.70    6.65   14.19    9.46    8.45
1963   -2.7   -0.9    5.7    8.3   10.3   14.5   14.9   14.3   13.0   10.7    8.1    2.3   -0.58    8.10   14.56   10.62    8.25
1964    2.8    4.2    4.1    8.3   12.9   13.8   16.1   15.6   14.3    8.6    7.5    3.3    3.05    8.43   15.20   10.09    9.30
1965    3.3    2.8    5.3    7.9   11.3   13.9   14.0   14.9   12.2   10.9    4.7    4.6    3.18    8.17   14.29    9.29    8.87
1966    2.7    5.9    6.3    7.6   10.9   15.1   14.9   14.8   13.9   10.5    5.3    5.4    4.36    8.26   14.93    9.91    9.45
1967    4.2    5.2    7.1    7.7   10.4   13.9   16.8   15.7   13.7   10.9    5.4    4.0    4.91    8.39   15.48   10.01    9.61
1968    4.1    2.0    6.3    7.8    9.8   14.5   15.0   15.4   13.9   12.5    6.5    3.0    3.40    8.00   14.99   11.01    9.27
1969    5.6    1.0    3.7    7.6   11.2   13.7   16.8   16.1   13.9   12.7    5.6    3.2    3.26    7.49   15.56   10.78    9.32
1970    3.9    3.1    3.6    6.6   12.5   15.9   15.2   15.8   14.5   10.7    7.9    3.9    3.41    7.58   15.66   11.02    9.51
1971    4.4    4.4    4.9    7.5   11.3   12.5   16.9   15.9   14.1   11.4    5.9    6.2    4.24    7.89   15.11   10.48    9.65
1972    3.7    4.4    6.6    8.2   10.4   11.6   15.4   15.1   11.8   10.5    6.2    5.7    4.75    8.41   14.09    9.51    9.16
1973    4.3    4.1    5.9    7.1   11.2   14.8   15.5   16.8   14.5    9.2    6.1    4.9    4.72    8.09   15.70    9.90    9.56
1974    5.9    5.4    5.6    7.9   10.6   13.7   15.1   15.1   12.1    7.5    6.8    7.7    5.39    8.04   14.64    8.79    9.47
1975    6.6    4.6    4.8    8.1    9.9   14.4   17.2   18.3   13.5    9.9    6.1    4.5    6.36    7.56   16.66    9.83    9.85
1976    5.4    4.2    4.7    7.8   11.9   17.0   18.3   17.3   13.4   10.6    6.1    2.1    4.71    8.13   17.55   10.05    9.92
1977    2.8    5.4    6.9    7.1   10.4   12.1   15.8   15.2   13.1   11.6    6.4    6.1    3.34    8.12   14.39   10.42    9.44
1978    3.2    2.5    6.5    6.2   11.1   13.6   14.8   14.9   14.0   11.7    8.3    4.4    4.00    7.98   14.43   11.31    9.31
1979   -0.1    1.2    4.7    7.7    9.9   13.7   16.2   14.9   13.3   11.2    6.6    5.8    1.84    7.44   14.94   10.40    8.80
1980    2.2    5.8    4.8    8.5   10.8   13.8   14.4   16.0   14.7    9.0    6.2    5.2    4.56    8.01   14.75    9.96    9.28
1981    4.6    2.8    8.0    7.7   11.1   13.3   15.7   16.4   14.5    8.5    7.5    0.8    4.26    8.91   15.13   10.13    9.26
1982    2.9    4.7    5.9    8.4   11.4   15.5   16.5   15.9   14.5   10.1    8.0    4.3    2.76    8.56   15.96   10.86    9.87
1983    6.5    1.8    6.3    6.9   10.2   14.4   19.3   17.4   13.9   10.4    7.5    5.6    4.27    7.77   17.09   10.58   10.06
1984    3.9    3.5    4.6    7.8    9.6   14.4   16.4   17.4   13.7   11.1    8.1    5.2    4.34    7.36   16.11   10.99    9.68
1985    0.6    2.2    4.6    8.4   10.8   12.7   16.2   14.7   14.5   11.0    4.1    6.6    2.66    7.92   14.56    9.87    8.90
1986    3.6   -1.3    5.0    5.8   10.9   14.6   16.0   13.9   11.3   11.0    7.7    5.9    3.10    7.26   14.84   10.02    8.77
1987    0.6    3.7    4.1   10.0   10.1   13.0   15.9   15.8   14.0   10.0    6.6    5.7    3.39    8.04   14.92   10.17    9.14
1988    5.4    4.7    6.5    8.0   11.8   14.1   14.8   15.3   13.4   10.8    5.4    7.1    5.25    8.78   14.75    9.88    9.80
1989    5.9    5.8    7.6    6.5   13.2   14.5   18.2   16.8   15.0   11.9    6.5    5.4    6.29    9.13   16.54   11.13   10.65
1990    6.6    7.5    8.2    8.0   12.6   13.6   16.9   18.3   13.3   12.1    6.9    4.3    6.47    9.64   16.26   10.78   10.72
1991    3.5    1.4    7.8    7.8   10.7   12.2   17.0   17.2   14.9   10.0    6.6    4.5    3.15    8.78   15.51   10.51    9.53
1992    3.6    5.2    7.3    8.6   13.4   15.5   16.5   15.8   13.5    7.9    7.5    3.8    4.41    9.80   15.95    9.63    9.91
1993    6.0    4.5    6.5    9.4   11.6   14.9   15.4   14.8   12.5    8.6    4.9    5.6    4.77    9.17   15.06    8.66    9.59
1994    5.3    3.5    7.7    8.1   10.7   14.5   18.1   16.3   12.9   10.2   10.1    6.5    4.84    8.84   16.32   11.05   10.37
1995    4.8    6.6    5.6    9.0   11.6   14.1   18.6   19.1   13.7   13.0    7.7    2.5    5.95    8.73   17.29   11.46   10.54
1996    4.3    2.5    4.4    8.4    9.1   14.4   16.5   16.5   13.5   11.5    5.9    2.9    3.12    7.27   15.80   10.31    9.17
1997    2.0    6.5    8.2    8.8   11.6   14.2   16.6   19.1   14.4   10.5    8.5    5.9    3.72    9.54   16.65   11.10   10.54
1998    5.2    6.9    7.9    7.9   13.1   14.4   15.6   16.1   14.9   10.7    5.9    5.6    5.96    9.68   15.39   10.50   10.39
1999    5.7    5.1    7.3    9.4   13.0   13.8   17.7   16.5   15.8   10.7    7.7    4.8    5.50    9.93   16.03   11.38   10.67
2000    4.7    6.2    7.4    7.9   12.2   15.1   15.4   16.9   15.0   10.5    7.0    5.8    5.23    9.17   15.79   10.83   10.35
2001    3.5    4.8    5.6    7.9   12.4   14.3   17.2   17.1   13.5   13.5    7.2    3.6    4.70    8.61   16.20   11.44   10.07
2002    5.7    7.1    7.6    9.3   11.8   14.3   16.1   17.1   14.4   10.4    8.8    5.9    5.40    9.59   15.87   11.17   10.73
2003    4.4    4.1    7.6    9.5   12.0   16.0   17.5   18.6   14.5    9.3    8.3    5.1    4.84    9.71   17.37   10.70   10.62
2004    5.3    5.3    6.5    9.4   12.2   15.6   16.0   17.7   15.0   10.8    7.8    5.4    5.24    9.36   16.44   11.21   10.60
2005    6.0    4.2    7.0    9.1   11.5   15.6   16.9   16.3   15.4   13.3    6.3    4.4    5.19    9.19   16.28   11.69   10.53
2006    4.3    3.7    5.1    8.8   12.3   16.0   19.8   16.5   17.0   13.2    8.2    6.5    4.12    8.74   17.44   12.82   10.99
2007    7.0    6.2    7.3   11.4   12.2   15.3   15.6   15.8   14.2   11.0    7.3    5.2    6.58   10.31   15.59   10.83   10.74
2008    6.7    5.5    6.3    8.2   13.5   14.5   16.5   16.5   13.6    9.9    7.3    3.7    5.79    9.33   15.84   10.24   10.19
2009    3.0    4.2    7.0    9.9   12.3   15.0   16.4   17.0   14.6   11.7    8.9    3.3    3.62    9.73   16.16   11.71   10.30
2010    1.5    3.2    6.2    9.0   10.9   15.4   17.7   15.8   13.9   10.6    5.6   -0.1    2.65    8.69   16.31   10.04    9.17
2011    4.0    6.5    6.8   12.0   12.5   14.3   15.5   15.9   15.5   12.8    9.7    6.1    3.39   10.42   15.21   12.63   10.97
2012    5.8    3.9    8.2    7.5   12.1   13.9   15.7   17.0   13.3   10.0    6.8    5.1    5.29    9.27   15.52   10.02    9.95
2013    3.7    3.1    3.0    7.5   10.4   13.9   18.4   17.2   14.1   12.6    6.5    6.2    3.99    6.98   16.56   11.10    9.78
2014    5.8    6.4    7.8   10.3   12.4   15.4   18.1   15.5   15.4   12.8    8.6    5.4    6.13   10.16   16.32   12.29   11.18
2015    4.7    4.1    6.6    9.4   11.3   14.4   16.4   16.3   12.9   11.1    9.7   10.1    4.74    9.09   15.71   11.25   10.62
2016    5.6    5.2    5.8    7.8   12.6   15.2   17.2   17.4   16.3   10.9    6.2    6.0    6.99    8.74   16.63   11.14   10.54
2017    3.9    6.3    8.8    9.1   13.3   16.4   17.2   16.0   13.8   12.5    7.0    5.1    5.36   10.42   16.57   11.10   10.81
2018    5.6    2.9    5.1   10.1   13.3   16.3   19.4   17.2   14.1   11.0    8.2    7.1    4.58    9.48   17.67   11.10   10.91
2019    4.0    6.7    8.2    9.1   11.4   14.8   17.9   17.4   14.7   10.6    6.6    6.0    5.89    9.59   16.71   10.61   10.64
2020    6.4    6.7    6.8   10.7   12.8   15.4   16.3   18.2   14.6   10.8    8.7    5.2    6.38   10.08   16.63   11.34   11.05
2021    3.4    5.2    7.1    6.5   10.3   15.8   17.8   16.1   16.2   12.2    7.5    6.7    4.61    8.01   16.59   11.96   10.45
