Areal values from HadUK-Grid 1km gridded climate data from land surface network
Source: Met Office National Climate Information Centre
Monthly, seasonal and annual mean of daily maximum air temperature for Wales
Areal series, starting in 1884
Last updated 01-Jan-2022 11:01
year    jan    feb    mar    apr    may    jun    jul    aug    sep    oct    nov    dec     win     spr     sum     aut     ann
1954    5.2    5.3    8.4   11.2   14.0   15.6   15.7   16.4   15.2   13.6    9.5    8.3    6.61   11.18   15.89   12.79   11.57
1955    5.1    3.5    6.3   12.0   12.4   16.2   21.5   21.8   17.0   12.4    9.3    8.3    5.72   10.22   19.86   12.89   12.20
1956    6.4    2.8    9.6   10.6   14.9   15.9   18.1   15.9   16.4   12.3    8.4    7.9    5.91   11.72   16.64   12.35   11.63
1957    7.5    7.7   11.8   12.0   14.3   19.4   18.4   17.9   14.6   13.4    8.3    7.2    7.70   12.70   18.56   12.13   12.75
1958    6.4    7.5    6.6   10.5   13.7   16.5   18.1   17.7   17.3   12.8    9.1    7.0    7.02   10.26   17.43   13.05   11.94
1959    5.0    7.4    9.5   11.8   16.7   18.0   19.9   20.0   19.3   15.6    9.5    8.0    6.45   12.65   19.31   14.81   13.43
1960    6.5    6.1    8.8   11.8   16.3   19.3   17.4   17.5   15.5   12.3    9.3    6.1    6.91   12.31   18.06   12.34   12.26
1961    6.0    8.9   10.8   12.3   14.3   17.0   17.7   17.8   17.8   13.0    8.5    5.0    6.94   12.44   17.51   13.11   12.43
1962    6.8    6.5    5.9   10.5   12.7   16.7   17.6   16.3   14.9   13.3    7.9    5.2    6.09    9.68   16.84   12.04   11.21
1963    0.1    1.8    8.3   10.7   13.1   17.7   17.8   16.4   15.7   13.2   10.2    5.0    2.38   10.70   17.31   13.03   10.88
1964    5.8    6.4    6.8   11.0   15.8   16.1   18.1   18.1   17.3   11.8    9.9    6.3    5.73   11.23   17.46   13.01   11.98
1965    5.6    5.1    8.4   11.0   14.2   16.8   16.5   17.7   14.4   13.9    7.0    7.4    5.67   11.19   17.00   11.77   11.53
1966    4.7    7.2    8.9    9.4   14.1   17.5   17.4   17.5   16.7   12.5    7.6    8.1    6.41   10.83   17.50   12.30   11.85
1967    6.5    7.4    8.8   10.6   12.7   17.5   18.8   18.0   15.8   12.4    8.2    6.8    7.34   10.70   18.08   12.11   11.97
1968    6.8    4.3    8.6   10.9   12.7   17.6   18.0   18.5   16.0   14.2    8.5    5.4    5.97   10.71   18.07   12.89   11.81
1969    7.2    3.2    6.2   10.9   13.6   17.4   19.1   18.3   16.2   15.3    7.9    5.9    5.35   10.22   18.27   13.18   11.83
1970    6.4    5.4    6.3    8.9   15.6   19.6   17.0   18.5   16.8   12.9   10.0    6.4    5.92   10.28   18.37   13.23   12.02
1971    6.7    6.9    7.4   10.8   15.1   15.1   20.4   17.9   18.2   14.4    9.2    8.2    6.67   11.13   17.83   13.95   12.58
1972    5.9    6.2    9.4   10.6   12.5   13.5   18.3   17.6   15.1   13.1    9.0    8.2    6.77   10.82   16.53   12.40   11.64
1973    6.5    6.5    9.4    9.9   14.2   17.8   18.2   19.5   16.8   12.0    9.2    7.6    7.10   11.18   18.52   12.67   12.34
1974    8.1    7.5    8.2   12.2   13.6   16.5   16.8   17.5   13.9   10.0    8.7    9.3    7.74   11.32   16.94   10.84   11.88
1975    8.5    7.2    7.0   10.7   13.8   18.8   20.0   21.1   15.7   12.9    9.1    7.3    8.37   10.50   19.94   12.59   12.71
1976    7.3    6.2    7.4   11.1   14.3   19.7   21.3   22.1   15.6   12.2    8.8    4.4    6.96   10.91   21.05   12.17   12.54
1977    4.9    7.1    9.1    9.4   14.4   15.4   19.0   18.4   15.1   14.0    8.3    7.8    5.41   10.99   17.64   12.46   11.94
1978    5.6    4.6    8.7    9.2   15.4   16.2   16.9   17.1   16.1   14.3   10.7    6.4    6.03   11.13   16.71   13.70   11.80
1979    3.3    3.1    6.5   10.1   11.9   16.4   18.7   17.1   15.8   13.6    9.7    8.0    4.32    9.50   17.40   13.05   11.23
1980    4.8    8.0    6.9   12.0   15.6   15.9   17.2   17.9   16.7   11.3    8.2    8.0    6.88   11.48   17.01   12.08   11.88
1981    7.2    5.4    9.6   11.2   13.7   15.3   17.7   19.4   17.1   10.6   10.0    3.8    6.94   11.48   17.50   12.56   11.78
1982    5.3    7.3    8.8   11.8   15.0   18.4   19.3   17.7   17.0   12.5    9.7    7.0    5.37   11.85   18.48   13.09   12.51
1983    8.4    4.1    8.5    9.5   12.6   16.9   23.1   21.0   15.7   12.6    9.6    8.5    6.58   10.21   20.38   12.65   12.61
1984    6.3    6.1    7.0   12.6   13.9   17.7   20.9   21.0   15.7   13.3    9.4    7.8    6.98   11.14   19.88   12.80   12.66
1985    3.6    5.0    7.4   10.8   13.9   15.4   18.5   16.2   17.1   13.0    6.8    8.3    5.51   10.69   16.73   12.33   11.38
1986    5.7    1.1    7.6    8.0   13.1   18.0   17.7   15.7   14.8   13.3   10.2    8.6    5.15    9.62   17.13   12.77   11.22
1987    3.3    6.2    6.6   13.3   13.4   14.9   18.5   18.2   16.2   12.1    8.7    7.3    6.04   11.09   17.25   12.31   11.59
1988    7.4    7.1    8.4   11.4   15.2   18.1   16.1   17.2   15.4   12.8    9.0    9.4    7.27   11.68   17.14   12.38   12.31
1989    8.5    8.4    9.8    9.5   16.9   18.0   21.7   19.2   17.0   13.8    9.3    6.9    8.76   12.06   19.66   13.35   13.28
1990    8.7    9.4   10.5   11.6   16.9   15.9   20.8   20.5   15.9   13.8    8.9    6.7    8.31   13.03   19.11   12.85   13.33
1991    5.4    4.6   10.1   10.7   14.2   14.5   19.4   19.7   18.1   12.1    9.0    7.2    5.58   11.68   17.90   13.07   12.14
1992    6.1    7.9    9.4   11.2   17.2   19.3   18.8   17.2   15.4   10.1    9.9    6.3    7.04   12.60   18.41   11.77   12.39
1993    8.3    6.9    8.9   12.1   14.5   18.0   17.4   17.3   15.2   10.6    7.4    7.7    7.14   11.81   17.55   11.06   12.04
1994    7.4    5.4    9.2   10.6   13.7   16.6   20.2   18.0   14.8   13.1   11.8    9.1    6.87   11.17   18.31   13.21   12.54
1995    7.6    8.4    8.2   12.1   14.8   17.8   21.3   23.5   16.3   15.4   10.3    4.7    8.37   11.69   20.91   14.01   13.40
1996    5.8    5.3    6.9   11.4   12.4   17.7   19.4   19.1   16.9   13.7    8.6    5.2    5.26   10.20   18.74   13.09   11.88
1997    5.0    8.6   10.6   12.8   15.4   16.4   19.7   21.2   16.6   13.4   10.8    8.2    6.19   12.93   19.15   13.59   13.26
1998    7.2    9.7   10.2   10.2   16.6   16.3   17.3   18.6   16.9   12.9    9.0    8.4    8.35   12.36   17.42   12.92   12.80
1999    8.0    7.5    9.4   12.0   15.4   16.7   20.8   19.0   18.1   13.3   10.0    7.6    7.99   12.29   18.88   13.80   13.20
2000    7.2    8.4    9.9   10.7   15.5   17.6   18.7   19.2   17.2   12.6    9.0    7.5    7.73   12.04   18.49   12.94   12.81
2001    5.7    7.3    7.6   10.3   16.3   17.3   19.4   18.9   15.9   15.1   10.4    6.7    6.83   11.42   18.55   13.82   12.62
2002    8.3    9.0   10.3   12.3   14.5   16.2   18.0   19.2   17.5   12.8   10.9    7.2    7.97   12.35   17.83   13.71   13.03
2003    6.6    6.7   11.4   13.8   14.3   18.7   19.7   21.1   17.8   12.0   10.6    7.8    6.86   13.15   19.84   13.43   13.41
2004    7.6    7.4    9.2   12.0   15.7   18.2   18.0   19.9   17.2   12.7   10.0    8.5    7.61   12.31   18.68   13.27   13.04
2005    8.4    6.5    9.7   12.0   14.6   18.4   19.5   19.3   18.0   14.7    9.4    7.6    7.84   12.10   19.10   14.04   13.22
2006    6.5    5.9    7.4   11.6   15.1   19.6   23.1   18.5   19.1   14.8   11.0    8.5    6.68   11.35   20.40   14.95   13.45
2007    9.1    8.4   10.1   15.8   15.2   18.1   17.3   18.5   16.6   13.9   10.4    7.9    8.64   13.67   17.96   13.63   13.45
2008    8.9    9.2    8.7   11.0   17.2   16.9   18.8   17.8   16.1   12.4    9.3    6.4    8.63   12.34   17.87   12.60   12.75
2009    5.9    6.5    9.8   13.0   14.8   18.7   18.2   18.6   16.7   14.4   10.5    5.7    6.28   12.55   18.52   13.86   12.78
2010    4.0    5.6    9.0   13.0   14.7   19.3   18.8   17.9   16.6   13.4    7.8    2.9    5.08   12.21   18.64   12.59   11.93
2011    5.9    8.6   10.3   15.8   14.9   16.9   18.5   17.8   17.2   14.8   11.9    8.6    5.72   13.66   17.75   14.63   13.45
2012    8.0    7.0   12.0   10.2   15.3   16.0   17.7   18.9   15.6   12.1    9.1    7.6    7.85   12.55   17.54   12.26   12.49
2013    6.0    5.7    5.5   10.3   13.4   17.1   22.4   19.4   16.8   14.5    9.2    9.1    6.46    9.72   19.65   13.50   12.49
2014    7.9    7.8   10.7   13.2   15.1   18.8   20.8   17.6   18.7   14.5   10.7    8.1    8.31   12.99   19.10   14.63   13.69
2015    7.1    6.5    9.0   13.4   13.4   17.4   18.0   18.2   16.1   13.8   11.9   11.5    7.25   11.92   17.89   13.92   13.06
2016    8.1    7.4    8.9   10.9   16.3   18.2   18.7   19.4   18.0   13.5    8.6    9.1    9.04   12.02   18.78   13.38   13.11
2017    7.2    8.1   10.9   12.3   16.9   18.3   19.4   18.2   16.0   14.3    9.8    7.6    8.11   13.36   18.61   13.36   13.26
2018    7.5    5.6    7.1   12.1   17.0   20.5   22.6   18.9   16.1   13.3   10.2    9.1    6.93   12.08   20.69   13.21   13.39
2019    6.5   10.4   10.1   13.1   14.9   16.9   20.4   19.4   17.1   12.6    8.4    8.3    8.59   12.69   18.93   12.74   13.20
2020    8.3    8.5    9.6   15.1   17.0   18.1   17.8   19.6   17.3   12.5   11.0    7.4    8.34   13.90   18.51   13.56   13.52
2021    5.9    7.4    9.8   11.3   13.2   18.6   21.0   18.3   18.8   14.2   10.2    8.8    6.87   11.44   19.33   14.38   13.15
