Areal values from HadUK-Grid 1km gridded climate data from land surface network
Source: Met Office National Climate Information Centre
Monthly, seasonal and annual mean air temperature for England and Wales
Areal series, starting in 1884
Last updated 01-Jan-2022 10:59
year    jan    feb    mar    apr    may    jun    jul    aug    sep    oct    nov    dec     win     spr     sum     aut     ann
1910    3.1    4.5    5.6    6.8   10.6   14.0   13.8   14.7   12.2   10.4    3.2    5.8    3.67    7.65   14.19    8.62    8.76
1911    3.3    4.2    4.7    7.0   12.2   13.9   17.4   17.7   13.7    9.2    5.6    5.7    4.44    7.95   16.36    9.49    9.58
1912    3.2    4.8    6.8    8.3   11.4   13.3   15.5   12.5   10.8    8.0    5.8    6.2    4.57    8.82   13.78    8.20    8.90
1913    3.9    4.3    5.7    7.4   10.9   13.5   14.2   14.8   13.6   10.7    7.8    4.6    4.83    8.01   14.18   10.70    9.31
1914    2.9    6.2    5.7    9.2   10.2   13.9   15.4   15.7   13.0   10.0    6.3    4.3    4.51    8.35   14.99    9.76    9.40
1915    3.6    3.7    4.7    7.3   10.3   13.6   14.1   14.8   12.9    8.8    2.9    4.9    3.85    7.43   14.20    8.22    8.50
1916    6.9    3.3    3.0    7.7   10.9   11.2   14.7   15.9   12.6   10.3    6.2    1.9    5.07    7.20   13.93    9.70    8.72
1917    1.1    0.7    2.7    4.8   12.0   14.4   15.4   15.0   13.6    7.3    7.5    2.0    1.25    6.53   14.94    9.44    8.09
1918    3.3    5.9    5.4    6.3   12.1   12.6   15.0   15.5   11.7    8.8    5.3    6.5    3.66    7.97   14.38    8.59    9.05
1919    2.5    1.5    3.2    6.6   12.4   13.5   13.5   15.4   12.4    7.3    2.9    4.9    3.56    7.41   14.13    7.53    8.06
1920    4.6    5.4    6.6    7.7   11.2   13.7   13.7   13.2   12.5   10.2    6.4    3.9    4.97    8.51   13.53    9.73    9.11
1921    6.6    4.3    6.7    7.8   10.9   13.9   17.6   15.0   13.8   12.5    4.6    6.0    4.97    8.47   15.51   10.34   10.03
1922    3.3    4.1    4.3    5.2   12.0   13.2   13.1   13.0   11.7    8.0    5.4    5.2    4.48    7.21   13.12    8.38    8.25
1923    5.0    5.1    6.1    7.1    8.9   12.0   16.8   14.7   12.0    9.3    3.0    3.3    5.11    7.37   14.53    8.13    8.65
1924    4.1    2.8    3.7    6.6   10.9   13.3   14.7   13.7   12.9    9.9    6.6    6.3    3.42    7.07   13.92    9.79    8.81
1925    4.9    4.6    4.5    6.9   10.9   14.2   16.2   15.1   11.1   10.1    3.5    2.6    5.28    7.47   15.19    8.27    8.76
1926    4.0    6.3    5.9    8.6    9.6   12.9   16.3   15.8   14.1    7.8    5.7    3.8    4.22    8.04   15.00    9.18    9.24
1927    4.1    3.8    6.7    7.5   10.5   11.9   15.1   15.1   12.1   10.0    5.7    1.7    3.91    8.27   14.06    9.28    8.73
1928    4.7    5.4    5.5    7.7   10.1   12.4   15.7   14.9   12.4    9.8    7.3    3.2    3.89    7.78   14.32    9.84    9.09
1929    1.2   -0.0    5.8    6.1   10.6   12.6   15.4   14.8   15.1    9.2    6.3    5.3    1.51    7.51   14.28   10.18    8.58
1930    5.1    2.2    4.8    7.7   10.1   14.6   14.7   15.3   13.2   10.1    5.9    4.0    4.27    7.53   14.84    9.74    9.01
1931    3.0    3.4    3.6    7.2   10.6   13.7   14.8   13.9   11.3    8.6    7.3    4.9    3.46    7.11   14.12    9.03    8.53
1932    5.7    2.8    4.3    6.3    9.6   13.4   15.4   16.7   12.8    8.4    6.2    5.2    4.52    6.74   15.17    9.13    8.92
1933    2.0    3.7    6.8    8.3   11.3   14.6   17.1   17.0   14.6    9.8    5.4    1.3    3.62    8.85   16.26    9.92    9.36
1934    3.8    3.4    4.5    7.4   10.7   14.3   17.4   14.7   14.0   10.0    5.8    7.5    2.82    7.53   15.49    9.93    9.50
1935    4.2    5.3    6.0    7.5    9.5   14.3   16.6   16.1   13.1    9.1    6.3    2.7    5.65    7.68   15.69    9.52    9.25
1936    3.4    2.2    6.4    5.9   10.8   13.9   14.7   15.5   13.9    9.0    5.4    4.9    2.76    7.69   14.72    9.42    8.85
1937    4.7    5.0    3.1    8.5   11.4   13.5   15.4   16.2   12.9   10.0    5.0    2.7    4.85    7.65   15.08    9.31    9.06
1938    5.3    4.5    8.5    7.1   10.0   13.7   14.4   15.4   13.2    9.9    8.6    3.8    4.14    8.53   14.51   10.59    9.57
1939    3.9    5.0    5.4    8.1   10.6   13.6   14.7   15.9   13.8    8.0    8.1    2.9    4.22    8.04   14.73    9.93    9.18
1940   -1.3    2.1    5.5    7.9   11.8   15.7   14.4   15.0   12.4    9.2    6.5    3.5    1.21    8.43   15.04    9.36    8.58
1941    0.2    2.9    4.6    6.1    8.6   14.2   16.7   14.2   14.1   10.0    6.1    5.1    2.20    6.41   15.02   10.06    8.59
1942    0.8   -0.1    4.6    8.5   10.4   13.7   14.8   15.8   13.2   10.2    4.9    6.2    2.00    7.82   14.80    9.45    8.64
1943    4.5    5.5    6.2   10.0   11.3   13.7   15.6   15.3   12.6   10.3    5.9    3.4    5.37    9.18   14.88    9.60    9.54
1944    5.5    3.1    4.8    9.4   10.6   12.9   15.7   16.5   12.0    8.8    5.9    3.4    4.03    8.23   15.02    8.91    9.06
1945    0.2    6.5    7.4    9.5   11.5   13.8   15.9   15.2   13.8   11.3    7.0    4.7    3.26    9.45   15.01   10.69    9.75
1946    2.7    5.6    4.8    9.2    9.9   12.4   15.5   14.0   13.4    9.5    7.7    2.8    4.29    7.96   13.99   10.17    8.96
1947    1.7   -2.1    3.1    7.9   12.4   14.7   16.2   17.9   14.4   10.3    6.8    4.8    0.91    7.81   16.29   10.50    9.09
1948    4.9    4.2    7.8    8.4   10.7   13.0   15.0   14.4   13.4    9.7    7.0    5.2    4.63    8.96   14.15   10.00    9.48
1949    4.9    5.2    4.6    9.5   10.3   14.2   16.7   16.2   15.8   11.4    6.2    5.4    5.11    8.12   15.74   11.13   10.06
1950    3.9    5.0    7.0    7.1   10.5   15.4   15.4   15.1   12.5    9.4    5.4    0.9    4.75    8.24   15.30    9.12    9.00
1951    3.5    3.3    3.8    6.3    9.3   13.1   15.7   14.4   13.7    9.4    7.9    5.2    2.54    6.48   14.41   10.30    8.82
1952    2.5    3.0    6.1    8.9   12.5   13.7   16.1   15.5   10.6    8.7    3.9    2.9    3.54    9.13   15.11    7.74    8.70
1953    3.0    3.8    5.3    6.9   12.0   13.5   15.0   15.6   13.4    9.5    8.0    6.7    3.21    8.06   14.68   10.27    9.41
1954    2.6    2.1    5.4    7.0   10.7   12.8   13.6   14.0   12.3   11.5    6.6    6.1    3.84    7.68   13.49   10.14    8.77
1955    2.3    0.9    2.8    8.7    9.1   13.1   16.7   17.3   13.7    8.9    6.7    5.3    3.19    6.82   15.73    9.76    8.84
1956    3.3   -0.7    5.6    6.1   11.2   12.5   15.2   13.1   13.8    9.1    5.7    5.4    2.73    7.67   13.58    9.54    8.40
1957    5.0    4.7    8.6    8.2    9.9   14.4   15.9   14.9   12.1   10.4    6.0    4.0    5.06    8.89   15.08    9.52    9.54
1958    3.1    4.4    3.2    6.8   10.6   13.0   15.2   15.3   14.5   10.4    6.1    4.3    3.81    6.86   14.52   10.32    8.93
1959    1.5    4.0    6.7    8.8   11.8   14.4   16.5   16.7   14.5   12.0    6.6    5.5    3.26    9.11   15.87   11.04    9.95
1960    3.6    3.5    5.8    8.4   12.0   15.2   14.5   14.4   12.6    9.8    6.7    3.6    4.21    8.73   14.70    9.73    9.20
1961    3.2    6.4    7.6    9.3   10.3   13.8   14.6   14.9   14.6   10.3    5.8    2.2    4.32    9.07   14.43   10.24    9.42
1962    4.0    4.0    2.2    7.1    9.5   12.8   14.1   13.9   12.2   10.0    5.0    1.7    3.34    6.25   13.64    9.08    8.06
1963   -2.3   -1.2    5.3    7.8    9.8   14.0   14.4   13.7   12.5   10.3    7.6    2.3   -0.58    7.65   14.05   10.13    7.90
1964    2.8    3.9    3.8    8.0   12.4   13.2   15.4   15.0   13.6    8.3    7.0    3.0    3.00    8.07   14.52    9.65    8.89
1965    3.0    2.7    4.7    7.5   10.8   13.5   13.4   14.3   11.8   10.5    4.2    4.1    2.93    7.69   13.76    8.86    8.43
1966    2.4    5.2    6.0    6.8   10.4   14.6   14.3   14.2   13.4    9.8    5.1    4.9    3.85    7.75   14.37    9.45    8.95
1967    3.9    4.9    6.6    7.3    9.7   13.4   16.0   15.1   13.1   10.3    5.0    3.8    4.57    7.88   14.87    9.49    9.13
1968    3.9    1.6    5.9    7.5    9.2   14.1   14.4   14.9   13.4   12.1    6.2    2.8    3.14    7.53   14.45   10.54    8.84
1969    5.0    0.5    3.1    7.0   10.5   13.2   16.1   15.6   13.4   12.4    5.0    2.9    2.86    6.87   15.00   10.28    8.79
1970    3.4    2.6    3.3    6.1   12.1   15.4   14.6   15.4   13.9   10.2    7.3    3.8    2.98    7.17   15.14   10.47    9.05
1971    4.1    4.2    4.6    7.1   10.9   11.9   16.3   15.2   13.8   11.0    5.7    6.1    4.04    7.55   14.47   10.16    9.27
1972    3.5    3.9    6.0    7.8    9.9   11.2   14.9   14.5   11.3   10.0    5.9    5.3    4.50    7.93   13.55    9.08    8.71
1973    4.1    4.0    5.7    6.6   10.7   14.3   15.1   16.0   13.8    8.8    5.7    4.5    4.46    7.70   15.11    9.40    9.13
1974    5.5    5.0    5.1    7.4   10.3   13.1   14.5   14.6   11.5    7.2    6.2    7.3    5.00    7.61   14.04    8.33    9.00
1975    6.2    4.2    4.4    7.7    9.3   13.9   16.6   17.8   12.8    9.5    5.8    4.6    5.95    7.11   16.09    9.35    9.42
1976    5.1    4.0    4.3    7.4   11.2   16.1   17.5   16.7   12.8   10.1    5.7    1.7    4.59    7.64   16.79    9.54    9.41
1977    2.3    4.6    6.4    6.6    9.9   11.8   15.3   14.7   12.6   11.2    5.9    5.7    2.85    7.66   13.94    9.94    8.96
1978    2.8    2.0    6.1    5.9   10.8   13.0   14.1   14.4   13.5   11.4    8.0    3.8    3.57    7.63   13.87   10.93    8.86
1979   -0.3    0.9    4.2    7.2    9.3   13.3   15.5   14.3   12.8   10.8    6.3    5.3    1.45    6.86   14.38    9.96    8.32
1980    1.9    5.3    4.3    8.1   10.4   13.3   14.0   15.3   14.2    8.5    6.0    5.1    4.14    7.59   14.19    9.55    8.86
1981    4.2    2.6    7.3    7.3   10.7   12.8   15.1   15.7   14.0    7.9    7.1    0.3    4.03    8.44   14.54    9.66    8.79
1982    2.5    4.4    5.6    8.0   10.9   14.7   15.9   15.3   13.8    9.7    7.5    3.9    2.36    8.16   15.29   10.33    9.38
1983    6.1    1.5    5.9    6.2    9.6   13.7   18.5   16.7   13.2   10.0    7.1    5.3    3.89    7.28   16.33   10.08    9.54
1984    3.3    3.2    4.3    7.5    9.3   13.8   16.0   16.8   13.1   10.7    7.6    4.9    3.96    7.04   15.56   10.47    9.23
1985    0.5    2.1    4.2    7.9   10.3   12.1   15.5   14.2   14.0   10.6    3.7    6.0    2.51    7.47   13.94    9.44    8.46
1986    3.1   -1.3    4.6    5.3   10.6   14.1   15.3   13.1   10.9   10.4    7.3    5.6    2.72    6.85   14.17    9.56    8.32
1987    0.6    3.3    3.8    9.5    9.6   12.3   15.4   15.1   13.2    9.3    6.2    5.3    3.14    7.60   14.28    9.61    8.67
1988    4.9    4.4    5.9    7.7   11.2   13.8   14.3   14.8   12.8   10.2    5.1    7.0    4.90    8.27   14.30    9.39    9.36
1989    5.8    5.5    7.0    6.1   12.5   13.9   17.5   16.1   14.2   11.4    6.2    4.6    6.11    8.53   15.84   10.59   10.09
1990    6.2    7.0    7.9    7.6   12.1   13.1   16.2   17.5   12.6   11.5    6.5    4.1    5.90    9.20   15.63   10.22   10.22
1991    3.0    1.4    7.4    7.5   10.4   11.7   16.7   16.6   14.2    9.7    6.2    4.4    2.86    8.40   14.99   10.03    9.13
1992    3.4    5.1    6.9    8.2   12.8   15.1   15.8   15.0   12.9    7.4    7.0    3.5    4.27    9.31   15.30    9.06    9.42
1993    5.5    4.5    6.1    9.0   10.9   14.3   14.8   14.1   12.0    8.0    4.4    5.0    4.46    8.66   14.39    8.12    9.06
1994    4.8    2.9    7.1    7.6   10.1   13.8   17.2   15.4   12.3    9.7    9.5    6.1    4.25    8.29   15.52   10.50    9.76
1995    4.3    6.0    5.0    8.4   11.1   13.6   17.9   18.4   13.1   12.6    7.3    2.2    5.44    8.19   16.63   11.03   10.01
1996    4.0    2.3    4.0    8.0    8.6   13.7   15.8   16.0   13.1   11.1    5.5    2.7    2.82    6.86   15.18    9.88    8.75
1997    2.0    6.1    7.8    8.5   11.0   13.5   16.1   18.3   13.7    9.9    8.2    5.6    3.53    9.09   15.99   10.58   10.08
1998    4.8    6.9    7.5    7.4   12.5   13.8   15.0   15.4   14.3   10.1    5.7    5.2    5.72    9.18   14.75   10.01    9.91
1999    5.3    4.8    6.9    9.0   12.5   13.3   17.0   15.8   15.2   10.4    7.4    4.4    5.13    9.46   15.41   10.96   10.19
2000    4.5    5.8    7.0    7.5   11.6   14.4   14.8   16.2   14.4    9.9    6.6    5.3    4.88    8.70   15.14   10.29    9.84
2001    3.1    4.2    4.9    7.3   11.9   13.6   16.5   16.3   13.0   13.0    7.1    3.4    4.20    8.03   15.50   11.05    9.56
2002    5.3    6.5    7.2    8.8   11.4   13.8   15.4   16.5   13.9    9.7    8.2    5.4    5.02    9.12   15.26   10.58   10.19
2003    4.2    3.7    7.2    9.3   11.6   15.4   17.0   17.6   13.9    8.8    7.9    4.7    4.45    9.34   16.69   10.21   10.15
2004    4.9    5.0    6.1    9.1   11.7   14.9   15.4   17.0   14.4   10.3    7.5    5.2    4.87    8.96   15.79   10.70   10.14
2005    5.7    4.0    6.8    8.6   10.9   15.0   16.3   15.7   14.8   12.7    6.0    4.3    5.00    8.76   15.69   11.17   10.10
2006    4.0    3.6    4.6    8.2   11.7   15.4   19.1   15.8   16.3   12.6    7.8    6.1    3.97    8.18   16.79   12.26   10.48
2007    6.6    5.7    6.9   10.9   11.6   14.7   15.0   15.3   13.6   10.6    7.2    4.8    6.17    9.78   15.00   10.48   10.27
2008    6.2    5.2    5.8    7.7   12.9   13.8   16.0   16.0   13.2    9.5    6.8    3.5    5.42    8.81   15.28    9.82    9.73
2009    2.9    4.0    6.6    9.5   11.7   14.5   15.9   16.3   13.9   11.2    8.3    2.9    3.42    9.26   15.58   11.13    9.83
2010    1.2    2.6    5.8    8.6   10.4   14.9   16.8   15.1   13.6   10.1    5.1   -0.5    2.23    8.25   15.62    9.60    8.67
2011    3.6    6.1    6.4   11.4   11.9   13.7   14.9   15.2   14.8   12.2    9.2    5.7    2.97    9.91   14.61   12.08   10.45
2012    5.3    3.9    8.0    7.0   11.4   13.3   15.1   16.3   12.8    9.3    6.4    4.6    4.99    8.83   14.90    9.48    9.47
2013    3.4    2.9    2.6    7.1   10.1   13.5   17.9   16.6   13.6   12.2    6.1    6.0    3.67    6.56   16.01   10.62    9.36
2014    5.4    5.9    7.3    9.8   12.0   14.9   17.3   14.8   14.7   12.1    8.2    5.1    5.76    9.71   15.69   11.70   10.66
2015    4.3    3.8    6.1    8.8   10.6   13.8   15.6   15.7   12.4   10.6    9.2    9.3    4.41    8.51   15.01   10.74   10.06
2016    5.2    4.7    5.5    7.2   12.0   14.7   16.4   16.7   15.7   10.5    5.6    6.0    6.45    8.29   15.95   10.60   10.05
2017    3.8    5.9    8.3    8.7   12.8   15.7   16.3   15.4   13.3   12.1    6.6    4.7    5.21    9.92   15.83   10.66   10.32
2018    5.0    2.6    4.5    9.4   12.8   15.7   18.6   16.5   13.5   10.4    7.8    6.6    4.16    8.90   16.94   10.56   10.33
2019    3.8    6.4    7.6    8.8   10.9   14.1   17.3   16.9   14.0    9.9    6.1    5.6    5.59    9.09   16.11   10.01   10.14
2020    6.1    6.1    6.4   10.1   12.2   14.8   15.5   17.2   13.8   10.2    8.3    4.8    5.94    9.58   15.84   10.77   10.48
2021    3.0    4.8    6.9    6.2    9.8   15.2   17.4   15.7   15.7   11.8    7.3    6.1    4.17    7.66   16.08   11.58   10.01
